"lag","cost","nu","gamma","corr_pred"
3,1,0.5,256,0.410605691457239
4,1,0.5,256,0.410605691457239
5,1,0.5,256,0.410605691457239
1,64,0.5,64,0.413608995628744
2,64,0.5,64,0.413608995628744
3,64,0.5,64,0.413608995628744
4,64,0.5,64,0.413608995628744
5,64,0.5,64,0.413608995628744
1,256,0.1,16,0.417140735355525
2,256,0.1,16,0.417140735355525
3,256,0.1,16,0.417140735355525
4,256,0.1,16,0.417140735355525
5,256,0.1,16,0.417140735355525
1,4096,0.5,1,0.417775356068737
2,4096,0.5,1,0.417775356068737
3,4096,0.5,1,0.417775356068737
4,4096,0.5,1,0.417775356068737
5,4096,0.5,1,0.417775356068737
1,0.0625,0.1,1,0.418009049797352
2,0.0625,0.1,1,0.418009049797352
3,0.0625,0.1,1,0.418009049797352
4,0.0625,0.1,1,0.418009049797352
5,0.0625,0.1,1,0.418009049797352
1,0.0625,0.9,16,0.421719665255585
2,0.0625,0.9,16,0.421719665255585
3,0.0625,0.9,16,0.421719665255585
4,0.0625,0.9,16,0.421719665255585
5,0.0625,0.9,16,0.421719665255585
1,0.0625,0.1,0.25,0.421861305903658
2,0.0625,0.1,0.25,0.421861305903658
3,0.0625,0.1,0.25,0.421861305903658
4,0.0625,0.1,0.25,0.421861305903658
5,0.0625,0.1,0.25,0.421861305903658
1,1024,0.5,1,0.427831963733043
2,1024,0.5,1,0.427831963733043
3,1024,0.5,1,0.427831963733043
4,1024,0.5,1,0.427831963733043
5,1024,0.5,1,0.427831963733043
1,0.25,0.1,64,0.430940983806806
2,0.25,0.1,64,0.430940983806806
3,0.25,0.1,64,0.430940983806806
4,0.25,0.1,64,0.430940983806806
5,0.25,0.1,64,0.430940983806806
1,4,0.1,64,0.432009684794684
2,4,0.1,64,0.432009684794684
3,4,0.1,64,0.432009684794684
4,4,0.1,64,0.432009684794684
5,4,0.1,64,0.432009684794684
1,64,0.1,16,0.43515729705508
2,64,0.1,16,0.43515729705508
3,64,0.1,16,0.43515729705508
4,64,0.1,16,0.43515729705508
5,64,0.1,16,0.43515729705508
1,0.0625,0.5,64,0.435584655455598
2,0.0625,0.5,64,0.435584655455598
3,0.0625,0.5,64,0.435584655455598
4,0.0625,0.5,64,0.435584655455598
5,0.0625,0.5,64,0.435584655455598
1,0.25,0.9,64,0.442866720432982
2,0.25,0.9,64,0.442866720432982
3,0.25,0.9,64,0.442866720432982
4,0.25,0.9,64,0.442866720432982
5,0.25,0.9,64,0.442866720432982
1,0.25,0.1,1,0.443281790965665
2,0.25,0.1,1,0.443281790965665
3,0.25,0.1,1,0.443281790965665
4,0.25,0.1,1,0.443281790965665
5,0.25,0.1,1,0.443281790965665
1,4096,0.5,4,0.443906777479439
2,4096,0.5,4,0.443906777479439
3,4096,0.5,4,0.443906777479439
4,4096,0.5,4,0.443906777479439
5,4096,0.5,4,0.443906777479439
1,0.25,0.1,0.25,0.444037858586003
2,0.25,0.1,0.25,0.444037858586003
3,0.25,0.1,0.25,0.444037858586003
4,0.25,0.1,0.25,0.444037858586003
5,0.25,0.1,0.25,0.444037858586003
1,16,0.9,64,0.444756495053486
2,16,0.9,64,0.444756495053486
3,16,0.9,64,0.444756495053486
4,16,0.9,64,0.444756495053486
5,16,0.9,64,0.444756495053486
1,0.0625,0.9,4,0.447879409169349
2,0.0625,0.9,4,0.447879409169349
3,0.0625,0.9,4,0.447879409169349
4,0.0625,0.9,4,0.447879409169349
5,0.0625,0.9,4,0.447879409169349
1,0.0625,0.1,0.0625,0.451193653913583
2,0.0625,0.1,0.0625,0.451193653913583
3,0.0625,0.1,0.0625,0.451193653913583
4,0.0625,0.1,0.0625,0.451193653913583
5,0.0625,0.1,0.0625,0.451193653913583
1,0.25,0.1,16,0.451469750530463
2,0.25,0.1,16,0.451469750530463
3,0.25,0.1,16,0.451469750530463
4,0.25,0.1,16,0.451469750530463
5,0.25,0.1,16,0.451469750530463
1,16,0.5,64,0.452072872811939
2,16,0.5,64,0.452072872811939
3,16,0.5,64,0.452072872811939
4,16,0.5,64,0.452072872811939
5,16,0.5,64,0.452072872811939
1,4096,0.1,4,0.452557049363307
2,4096,0.1,4,0.452557049363307
3,4096,0.1,4,0.452557049363307
4,4096,0.1,4,0.452557049363307
5,4096,0.1,4,0.452557049363307
1,0.25,0.1,0.0625,0.456624045449357
2,0.25,0.1,0.0625,0.456624045449357
3,0.25,0.1,0.0625,0.456624045449357
4,0.25,0.1,0.0625,0.456624045449357
5,0.25,0.1,0.0625,0.456624045449357
1,256,0.9,16,0.45707168749089
2,256,0.9,16,0.45707168749089
3,256,0.9,16,0.45707168749089
4,256,0.9,16,0.45707168749089
5,256,0.9,16,0.45707168749089
1,0.0625,0.5,16,0.457672259573735
2,0.0625,0.5,16,0.457672259573735
3,0.0625,0.5,16,0.457672259573735
4,0.0625,0.5,16,0.457672259573735
5,0.0625,0.5,16,0.457672259573735
1,16,0.1,16,0.458915184934008
2,16,0.1,16,0.458915184934008
3,16,0.1,16,0.458915184934008
4,16,0.1,16,0.458915184934008
5,16,0.1,16,0.458915184934008
1,0.0625,0.9,1,0.459488500673285
2,0.0625,0.9,1,0.459488500673285
3,0.0625,0.9,1,0.459488500673285
4,0.0625,0.9,1,0.459488500673285
5,0.0625,0.9,1,0.459488500673285
1,1,0.1,64,0.460297697472466
2,1,0.1,64,0.460297697472466
3,1,0.1,64,0.460297697472466
4,1,0.1,64,0.460297697472466
5,1,0.1,64,0.460297697472466
1,256,0.1,4,0.461028491680594
2,256,0.1,4,0.461028491680594
3,256,0.1,4,0.461028491680594
4,256,0.1,4,0.461028491680594
5,256,0.1,4,0.461028491680594
1,0.0625,0.5,0.0625,0.462477530725249
2,0.0625,0.5,0.0625,0.462477530725249
3,0.0625,0.5,0.0625,0.462477530725249
4,0.0625,0.5,0.0625,0.462477530725249
5,0.0625,0.5,0.0625,0.462477530725249
1,0.0625,0.5,4,0.464799236561307
2,0.0625,0.5,4,0.464799236561307
3,0.0625,0.5,4,0.464799236561307
4,0.0625,0.5,4,0.464799236561307
5,0.0625,0.5,4,0.464799236561307
1,0.0625,0.9,0.0625,0.465050909277239
2,0.0625,0.9,0.0625,0.465050909277239
3,0.0625,0.9,0.0625,0.465050909277239
4,0.0625,0.9,0.0625,0.465050909277239
5,0.0625,0.9,0.0625,0.465050909277239
1,0.0625,0.5,1,0.465776349384771
2,0.0625,0.5,1,0.465776349384771
3,0.0625,0.5,1,0.465776349384771
4,0.0625,0.5,1,0.465776349384771
5,0.0625,0.5,1,0.465776349384771
1,0.25,0.1,4,0.466003164036358
2,0.25,0.1,4,0.466003164036358
3,0.25,0.1,4,0.466003164036358
4,0.25,0.1,4,0.466003164036358
5,0.25,0.1,4,0.466003164036358
1,1024,0.1,4,0.46603884894237
2,1024,0.1,4,0.46603884894237
3,1024,0.1,4,0.46603884894237
4,1024,0.1,4,0.46603884894237
5,1024,0.1,4,0.46603884894237
1,0.25,0.5,64,0.467697635343515
2,0.25,0.5,64,0.467697635343515
3,0.25,0.5,64,0.467697635343515
4,0.25,0.5,64,0.467697635343515
5,0.25,0.5,64,0.467697635343515
1,0.0625,0.5,0.25,0.468394419052949
2,0.0625,0.5,0.25,0.468394419052949
3,0.0625,0.5,0.25,0.468394419052949
4,0.0625,0.5,0.25,0.468394419052949
5,0.0625,0.5,0.25,0.468394419052949
