"lag","cost","nu","gamma","corr_pred"
2,4,0.1,8,0.475586963151443
3,4,0.1,8,0.475586963151443
4,4,0.1,8,0.475586963151443
5,4,0.1,8,0.475586963151443
1,0.25,0.2,0.25,0.475584782599934
2,0.25,0.2,0.25,0.475584782599934
3,0.25,0.2,0.25,0.475584782599934
4,0.25,0.2,0.25,0.475584782599934
5,0.25,0.2,0.25,0.475584782599934
1,512,0.8,1,0.475470006149746
2,512,0.8,1,0.475470006149746
3,512,0.8,1,0.475470006149746
4,512,0.8,1,0.475470006149746
5,512,0.8,1,0.475470006149746
1,0.5,0.6,64,0.475450114640707
2,0.5,0.6,64,0.475450114640707
3,0.5,0.6,64,0.475450114640707
4,0.5,0.6,64,0.475450114640707
5,0.5,0.6,64,0.475450114640707
1,64,0.5,32,0.475426960692891
2,64,0.5,32,0.475426960692891
3,64,0.5,32,0.475426960692891
4,64,0.5,32,0.475426960692891
5,64,0.5,32,0.475426960692891
1,1,0.1,32,0.47528739837708
2,1,0.1,32,0.47528739837708
3,1,0.1,32,0.47528739837708
4,1,0.1,32,0.47528739837708
5,1,0.1,32,0.47528739837708
1,0.125,0.6,0.0625,0.47522730520938
2,0.125,0.6,0.0625,0.47522730520938
3,0.125,0.6,0.0625,0.47522730520938
4,0.125,0.6,0.0625,0.47522730520938
5,0.125,0.6,0.0625,0.47522730520938
1,0.125,0.9,0.0625,0.475208643914338
2,0.125,0.9,0.0625,0.475208643914338
3,0.125,0.9,0.0625,0.475208643914338
4,0.125,0.9,0.0625,0.475208643914338
5,0.125,0.9,0.0625,0.475208643914338
1,512,0.1,2,0.475117068403793
2,512,0.1,2,0.475117068403793
3,512,0.1,2,0.475117068403793
4,512,0.1,2,0.475117068403793
5,512,0.1,2,0.475117068403793
1,8,0.1,8,0.474870031579468
2,8,0.1,8,0.474870031579468
3,8,0.1,8,0.474870031579468
4,8,0.1,8,0.474870031579468
5,8,0.1,8,0.474870031579468
1,4,0.4,64,0.474133815389064
2,4,0.4,64,0.474133815389064
3,4,0.4,64,0.474133815389064
4,4,0.4,64,0.474133815389064
5,4,0.4,64,0.474133815389064
1,0.125,0.3,0.25,0.474122233590427
2,0.125,0.3,0.25,0.474122233590427
3,0.125,0.3,0.25,0.474122233590427
4,0.125,0.3,0.25,0.474122233590427
5,0.125,0.3,0.25,0.474122233590427
1,0.125,0.4,0.125,0.473516525241386
2,0.125,0.4,0.125,0.473516525241386
3,0.125,0.4,0.125,0.473516525241386
4,0.125,0.4,0.125,0.473516525241386
5,0.125,0.4,0.125,0.473516525241386
1,0.125,0.4,32,0.473302606911108
2,0.125,0.4,32,0.473302606911108
3,0.125,0.4,32,0.473302606911108
4,0.125,0.4,32,0.473302606911108
5,0.125,0.4,32,0.473302606911108
1,64,0.4,32,0.473073070493865
2,64,0.4,32,0.473073070493865
3,64,0.4,32,0.473073070493865
4,64,0.4,32,0.473073070493865
5,64,0.4,32,0.473073070493865
1,0.125,0.3,8,0.473067817738924
2,0.125,0.3,8,0.473067817738924
3,0.125,0.3,8,0.473067817738924
4,0.125,0.3,8,0.473067817738924
5,0.125,0.3,8,0.473067817738924
1,2,0.1,32,0.473038700987193
2,2,0.1,32,0.473038700987193
3,2,0.1,32,0.473038700987193
4,2,0.1,32,0.473038700987193
5,2,0.1,32,0.473038700987193
1,0.0625,0.6,0.5,0.473016211307333
2,0.0625,0.6,0.5,0.473016211307333
3,0.0625,0.6,0.5,0.473016211307333
4,0.0625,0.6,0.5,0.473016211307333
5,0.0625,0.6,0.5,0.473016211307333
1,256,0.7,1,0.472965150058513
2,256,0.7,1,0.472965150058513
3,256,0.7,1,0.472965150058513
4,256,0.7,1,0.472965150058513
5,256,0.7,1,0.472965150058513
1,512,0.4,16,0.472932009851537
2,512,0.4,16,0.472932009851537
3,512,0.4,16,0.472932009851537
4,512,0.4,16,0.472932009851537
5,512,0.4,16,0.472932009851537
1,0.0625,0.7,0.25,0.472817975867793
2,0.0625,0.7,0.25,0.472817975867793
3,0.0625,0.7,0.25,0.472817975867793
4,0.0625,0.7,0.25,0.472817975867793
5,0.0625,0.7,0.25,0.472817975867793
1,32,0.2,16,0.472660734743957
2,32,0.2,16,0.472660734743957
3,32,0.2,16,0.472660734743957
4,32,0.2,16,0.472660734743957
5,32,0.2,16,0.472660734743957
1,32,0.3,32,0.472561039974763
2,32,0.3,32,0.472561039974763
3,32,0.3,32,0.472561039974763
4,32,0.3,32,0.472561039974763
5,32,0.3,32,0.472561039974763
1,512,0.2,8,0.472547901903662
2,512,0.2,8,0.472547901903662
3,512,0.2,8,0.472547901903662
4,512,0.2,8,0.472547901903662
5,512,0.2,8,0.472547901903662
1,0.25,0.2,0.125,0.472505379758299
2,0.25,0.2,0.125,0.472505379758299
3,0.25,0.2,0.125,0.472505379758299
4,0.25,0.2,0.125,0.472505379758299
5,0.25,0.2,0.125,0.472505379758299
1,0.125,0.5,0.0625,0.472244627038515
2,0.125,0.5,0.0625,0.472244627038515
3,0.125,0.5,0.0625,0.472244627038515
4,0.125,0.5,0.0625,0.472244627038515
5,0.125,0.5,0.0625,0.472244627038515
1,0.25,0.2,1,0.47223955658109
2,0.25,0.2,1,0.47223955658109
3,0.25,0.2,1,0.47223955658109
4,0.25,0.2,1,0.47223955658109
5,0.25,0.2,1,0.47223955658109
1,0.0625,0.7,0.5,0.472202799345436
2,0.0625,0.7,0.5,0.472202799345436
3,0.0625,0.7,0.5,0.472202799345436
4,0.0625,0.7,0.5,0.472202799345436
5,0.0625,0.7,0.5,0.472202799345436
1,0.5,0.3,64,0.472044351894951
2,0.5,0.3,64,0.472044351894951
3,0.5,0.3,64,0.472044351894951
4,0.5,0.3,64,0.472044351894951
5,0.5,0.3,64,0.472044351894951
1,0.0625,0.8,0.25,0.472032535607834
2,0.0625,0.8,0.25,0.472032535607834
3,0.0625,0.8,0.25,0.472032535607834
4,0.0625,0.8,0.25,0.472032535607834
5,0.0625,0.8,0.25,0.472032535607834
1,0.0625,0.6,0.25,0.471929348805023
2,0.0625,0.6,0.25,0.471929348805023
3,0.0625,0.6,0.25,0.471929348805023
4,0.0625,0.6,0.25,0.471929348805023
5,0.0625,0.6,0.25,0.471929348805023
1,2048,0.6,2,0.471705732625547
2,2048,0.6,2,0.471705732625547
3,2048,0.6,2,0.471705732625547
4,2048,0.6,2,0.471705732625547
5,2048,0.6,2,0.471705732625547
1,1024,0.6,8,0.471483061600041
2,1024,0.6,8,0.471483061600041
3,1024,0.6,8,0.471483061600041
4,1024,0.6,8,0.471483061600041
5,1024,0.6,8,0.471483061600041
1,2,0.2,64,0.471445039251921
2,2,0.2,64,0.471445039251921
3,2,0.2,64,0.471445039251921
4,2,0.2,64,0.471445039251921
5,2,0.2,64,0.471445039251921
1,0.125,0.6,32,0.471166679232395
2,0.125,0.6,32,0.471166679232395
3,0.125,0.6,32,0.471166679232395
4,0.125,0.6,32,0.471166679232395
5,0.125,0.6,32,0.471166679232395
1,8,0.2,32,0.470920112413709
2,8,0.2,32,0.470920112413709
3,8,0.2,32,0.470920112413709
4,8,0.2,32,0.470920112413709
5,8,0.2,32,0.470920112413709
1,0.5,0.7,64,0.47086435288918
2,0.5,0.7,64,0.47086435288918
3,0.5,0.7,64,0.47086435288918
4,0.5,0.7,64,0.47086435288918
5,0.5,0.7,64,0.47086435288918
1,4096,0.4,4,0.470838625889631
2,4096,0.4,4,0.470838625889631
3,4096,0.4,4,0.470838625889631
4,4096,0.4,4,0.470838625889631
5,4096,0.4,4,0.470838625889631
1,0.5,0.1,0.5,0.470805514759193
2,0.5,0.1,0.5,0.470805514759193
3,0.5,0.1,0.5,0.470805514759193
4,0.5,0.1,0.5,0.470805514759193
5,0.5,0.1,0.5,0.470805514759193
1,256,0.6,16,0.470746460485806
2,256,0.6,16,0.470746460485806
3,256,0.6,16,0.470746460485806
4,256,0.6,16,0.470746460485806
5,256,0.6,16,0.470746460485806
1,0.0625,0.8,0.125,0.470679670104935
2,0.0625,0.8,0.125,0.470679670104935
3,0.0625,0.8,0.125,0.470679670104935
4,0.0625,0.8,0.125,0.470679670104935
5,0.0625,0.8,0.125,0.470679670104935
1,0.0625,0.5,0.5,0.470668404359301
2,0.0625,0.5,0.5,0.470668404359301
3,0.0625,0.5,0.5,0.470668404359301
4,0.0625,0.5,0.5,0.470668404359301
5,0.0625,0.5,0.5,0.470668404359301
1,0.0625,0.7,0.125,0.470529307846521
2,0.0625,0.7,0.125,0.470529307846521
3,0.0625,0.7,0.125,0.470529307846521
4,0.0625,0.7,0.125,0.470529307846521
5,0.0625,0.7,0.125,0.470529307846521
1,2048,0.1,2,0.470391743030386
2,2048,0.1,2,0.470391743030386
3,2048,0.1,2,0.470391743030386
4,2048,0.1,2,0.470391743030386
5,2048,0.1,2,0.470391743030386
1,8,0.6,64,0.47031837740593
2,8,0.6,64,0.47031837740593
3,8,0.6,64,0.47031837740593
4,8,0.6,64,0.47031837740593
5,8,0.6,64,0.47031837740593
1,0.0625,0.6,4,0.470210385472325
2,0.0625,0.6,4,0.470210385472325
3,0.0625,0.6,4,0.470210385472325
4,0.0625,0.6,4,0.470210385472325
5,0.0625,0.6,4,0.470210385472325
1,512,0.1,0.25,0.470079009250452
2,512,0.1,0.25,0.470079009250452
3,512,0.1,0.25,0.470079009250452
4,512,0.1,0.25,0.470079009250452
5,512,0.1,0.25,0.470079009250452
1,0.0625,0.9,0.25,0.469846872912017
2,0.0625,0.9,0.25,0.469846872912017
3,0.0625,0.9,0.25,0.469846872912017
4,0.0625,0.9,0.25,0.469846872912017
5,0.0625,0.9,0.25,0.469846872912017
1,0.5,0.1,1,0.469843360260355
2,0.5,0.1,1,0.469843360260355
3,0.5,0.1,1,0.469843360260355
4,0.5,0.1,1,0.469843360260355
5,0.5,0.1,1,0.469843360260355
1,64,0.1,4,0.469822888999308
2,64,0.1,4,0.469822888999308
3,64,0.1,4,0.469822888999308
4,64,0.1,4,0.469822888999308
5,64,0.1,4,0.469822888999308
1,0.125,0.8,16,0.469698956953139
2,0.125,0.8,16,0.469698956953139
3,0.125,0.8,16,0.469698956953139
4,0.125,0.8,16,0.469698956953139
5,0.125,0.8,16,0.469698956953139
1,1024,0.1,0.25,0.469549018878142
2,1024,0.1,0.25,0.469549018878142
3,1024,0.1,0.25,0.469549018878142
4,1024,0.1,0.25,0.469549018878142
5,1024,0.1,0.25,0.469549018878142
1,0.0625,0.8,0.5,0.469453606533168
2,0.0625,0.8,0.5,0.469453606533168
3,0.0625,0.8,0.5,0.469453606533168
4,0.0625,0.8,0.5,0.469453606533168
5,0.0625,0.8,0.5,0.469453606533168
1,0.25,0.2,32,0.469164936955745
2,0.25,0.2,32,0.469164936955745
3,0.25,0.2,32,0.469164936955745
4,0.25,0.2,32,0.469164936955745
5,0.25,0.2,32,0.469164936955745
1,0.125,0.3,0.125,0.468905203820009
2,0.125,0.3,0.125,0.468905203820009
3,0.125,0.3,0.125,0.468905203820009
4,0.125,0.3,0.125,0.468905203820009
5,0.125,0.3,0.125,0.468905203820009
1,0.0625,0.6,0.125,0.468615465102498
2,0.0625,0.6,0.125,0.468615465102498
3,0.0625,0.6,0.125,0.468615465102498
4,0.0625,0.6,0.125,0.468615465102498
5,0.0625,0.6,0.125,0.468615465102498
1,0.125,0.3,16,0.468582154225684
2,0.125,0.3,16,0.468582154225684
3,0.125,0.3,16,0.468582154225684
4,0.125,0.3,16,0.468582154225684
5,0.125,0.3,16,0.468582154225684
1,0.5,0.8,64,0.468581868714707
2,0.5,0.8,64,0.468581868714707
3,0.5,0.8,64,0.468581868714707
4,0.5,0.8,64,0.468581868714707
5,0.5,0.8,64,0.468581868714707
1,0.0625,0.9,0.125,0.468526320332223
2,0.0625,0.9,0.125,0.468526320332223
3,0.0625,0.9,0.125,0.468526320332223
4,0.0625,0.9,0.125,0.468526320332223
5,0.0625,0.9,0.125,0.468526320332223
1,512,0.5,1,0.468506829664183
2,512,0.5,1,0.468506829664183
3,512,0.5,1,0.468506829664183
4,512,0.5,1,0.468506829664183
5,512,0.5,1,0.468506829664183
1,1024,0.9,4,0.468468963815874
2,1024,0.9,4,0.468468963815874
3,1024,0.9,4,0.468468963815874
4,1024,0.9,4,0.468468963815874
5,1024,0.9,4,0.468468963815874
1,1024,0.5,8,0.468438697175656
2,1024,0.5,8,0.468438697175656
3,1024,0.5,8,0.468438697175656
4,1024,0.5,8,0.468438697175656
5,1024,0.5,8,0.468438697175656
1,0.0625,0.5,0.25,0.468394419052949
2,0.0625,0.5,0.25,0.468394419052949
3,0.0625,0.5,0.25,0.468394419052949
4,0.0625,0.5,0.25,0.468394419052949
5,0.0625,0.5,0.25,0.468394419052949
1,0.0625,0.9,0.5,0.468356587740243
2,0.0625,0.9,0.5,0.468356587740243
3,0.0625,0.9,0.5,0.468356587740243
4,0.0625,0.9,0.5,0.468356587740243
5,0.0625,0.9,0.5,0.468356587740243
1,0.5,0.1,32,0.468278976863539
2,0.5,0.1,32,0.468278976863539
3,0.5,0.1,32,0.468278976863539
4,0.5,0.1,32,0.468278976863539
5,0.5,0.1,32,0.468278976863539
1,8,0.7,64,0.468136332336551
2,8,0.7,64,0.468136332336551
3,8,0.7,64,0.468136332336551
4,8,0.7,64,0.468136332336551
5,8,0.7,64,0.468136332336551
1,0.25,0.2,0.0625,0.468105633196231
2,0.25,0.2,0.0625,0.468105633196231
3,0.25,0.2,0.0625,0.468105633196231
4,0.25,0.2,0.0625,0.468105633196231
5,0.25,0.2,0.0625,0.468105633196231
1,0.0625,0.6,1,0.468088305909338
2,0.0625,0.6,1,0.468088305909338
3,0.0625,0.6,1,0.468088305909338
4,0.0625,0.6,1,0.468088305909338
5,0.0625,0.6,1,0.468088305909338
1,0.125,0.4,0.0625,0.468024897476063
2,0.125,0.4,0.0625,0.468024897476063
3,0.125,0.4,0.0625,0.468024897476063
4,0.125,0.4,0.0625,0.468024897476063
5,0.125,0.4,0.0625,0.468024897476063
1,8,0.5,64,0.467962960917307
2,8,0.5,64,0.467962960917307
3,8,0.5,64,0.467962960917307
4,8,0.5,64,0.467962960917307
5,8,0.5,64,0.467962960917307
1,0.5,0.2,64,0.467798180509675
2,0.5,0.2,64,0.467798180509675
3,0.5,0.2,64,0.467798180509675
4,0.5,0.2,64,0.467798180509675
5,0.5,0.2,64,0.467798180509675
1,0.25,0.5,64,0.467697635343515
2,0.25,0.5,64,0.467697635343515
3,0.25,0.5,64,0.467697635343515
4,0.25,0.5,64,0.467697635343515
5,0.25,0.5,64,0.467697635343515
1,0.125,0.9,16,0.467477655529313
2,0.125,0.9,16,0.467477655529313
3,0.125,0.9,16,0.467477655529313
4,0.125,0.9,16,0.467477655529313
5,0.125,0.9,16,0.467477655529313
1,0.125,0.2,4,0.467431963163538
2,0.125,0.2,4,0.467431963163538
3,0.125,0.2,4,0.467431963163538
4,0.125,0.2,4,0.467431963163538
5,0.125,0.2,4,0.467431963163538
1,64,0.6,32,0.467324919257423
2,64,0.6,32,0.467324919257423
3,64,0.6,32,0.467324919257423
4,64,0.6,32,0.467324919257423
5,64,0.6,32,0.467324919257423
1,512,0.3,16,0.467097545676179
2,512,0.3,16,0.467097545676179
3,512,0.3,16,0.467097545676179
4,512,0.3,16,0.467097545676179
5,512,0.3,16,0.467097545676179
1,8,0.1,16,0.467016267778995
2,8,0.1,16,0.467016267778995
3,8,0.1,16,0.467016267778995
4,8,0.1,16,0.467016267778995
5,8,0.1,16,0.467016267778995
1,1024,0.3,0.125,0.46693584614515
2,1024,0.3,0.125,0.46693584614515
3,1024,0.3,0.125,0.46693584614515
4,1024,0.3,0.125,0.46693584614515
5,1024,0.3,0.125,0.46693584614515
1,0.0625,0.6,2,0.466842566046141
2,0.0625,0.6,2,0.466842566046141
3,0.0625,0.6,2,0.466842566046141
4,0.0625,0.6,2,0.466842566046141
5,0.0625,0.6,2,0.466842566046141
1,0.0625,0.7,0.0625,0.46675580402833
2,0.0625,0.7,0.0625,0.46675580402833
3,0.0625,0.7,0.0625,0.46675580402833
4,0.0625,0.7,0.0625,0.46675580402833
5,0.0625,0.7,0.0625,0.46675580402833
1,0.5,0.1,0.25,0.466678266336185
2,0.5,0.1,0.25,0.466678266336185
3,0.5,0.1,0.25,0.466678266336185
4,0.5,0.1,0.25,0.466678266336185
5,0.5,0.1,0.25,0.466678266336185
1,0.0625,0.8,0.0625,0.466497266362401
2,0.0625,0.8,0.0625,0.466497266362401
3,0.0625,0.8,0.0625,0.466497266362401
4,0.0625,0.8,0.0625,0.466497266362401
5,0.0625,0.8,0.0625,0.466497266362401
1,4,0.1,32,0.466496621519693
2,4,0.1,32,0.466496621519693
3,4,0.1,32,0.466496621519693
4,4,0.1,32,0.466496621519693
5,4,0.1,32,0.466496621519693
1,1024,0.1,4,0.46603884894237
2,1024,0.1,4,0.46603884894237
3,1024,0.1,4,0.46603884894237
4,1024,0.1,4,0.46603884894237
5,1024,0.1,4,0.46603884894237
1,0.25,0.1,4,0.466003164036358
2,0.25,0.1,4,0.466003164036358
3,0.25,0.1,4,0.466003164036358
4,0.25,0.1,4,0.466003164036358
5,0.25,0.1,4,0.466003164036358
1,0.0625,0.5,1,0.465776349384771
2,0.0625,0.5,1,0.465776349384771
3,0.0625,0.5,1,0.465776349384771
4,0.0625,0.5,1,0.465776349384771
5,0.0625,0.5,1,0.465776349384771
1,0.5,0.9,64,0.465675632905748
2,0.5,0.9,64,0.465675632905748
3,0.5,0.9,64,0.465675632905748
4,0.5,0.9,64,0.465675632905748
5,0.5,0.9,64,0.465675632905748
1,0.125,0.3,0.0625,0.465338549423042
2,0.125,0.3,0.0625,0.465338549423042
3,0.125,0.3,0.0625,0.465338549423042
4,0.125,0.3,0.0625,0.465338549423042
5,0.125,0.3,0.0625,0.465338549423042
1,0.125,0.7,16,0.465072201680414
2,0.125,0.7,16,0.465072201680414
3,0.125,0.7,16,0.465072201680414
4,0.125,0.7,16,0.465072201680414
5,0.125,0.7,16,0.465072201680414
1,0.0625,0.9,0.0625,0.465050909277239
2,0.0625,0.9,0.0625,0.465050909277239
3,0.0625,0.9,0.0625,0.465050909277239
4,0.0625,0.9,0.0625,0.465050909277239
5,0.0625,0.9,0.0625,0.465050909277239
1,0.0625,0.5,2,0.464920153227249
2,0.0625,0.5,2,0.464920153227249
3,0.0625,0.5,2,0.464920153227249
4,0.0625,0.5,2,0.464920153227249
5,0.0625,0.5,2,0.464920153227249
1,16,0.1,8,0.464906294675448
2,16,0.1,8,0.464906294675448
3,16,0.1,8,0.464906294675448
4,16,0.1,8,0.464906294675448
5,16,0.1,8,0.464906294675448
1,0.0625,0.6,0.0625,0.464833955763128
2,0.0625,0.6,0.0625,0.464833955763128
3,0.0625,0.6,0.0625,0.464833955763128
4,0.0625,0.6,0.0625,0.464833955763128
5,0.0625,0.6,0.0625,0.464833955763128
1,4096,0.2,8,0.46481658795582
2,4096,0.2,8,0.46481658795582
3,4096,0.2,8,0.46481658795582
4,4096,0.2,8,0.46481658795582
5,4096,0.2,8,0.46481658795582
1,0.0625,0.5,4,0.464799236561307
2,0.0625,0.5,4,0.464799236561307
3,0.0625,0.5,4,0.464799236561307
4,0.0625,0.5,4,0.464799236561307
5,0.0625,0.5,4,0.464799236561307
1,0.0625,0.4,0.5,0.464606182785288
2,0.0625,0.4,0.5,0.464606182785288
3,0.0625,0.4,0.5,0.464606182785288
4,0.0625,0.4,0.5,0.464606182785288
5,0.0625,0.4,0.5,0.464606182785288
1,64,0.3,32,0.464578363383172
2,64,0.3,32,0.464578363383172
3,64,0.3,32,0.464578363383172
4,64,0.3,32,0.464578363383172
5,64,0.3,32,0.464578363383172
1,512,0.1,4,0.46453055164279
2,512,0.1,4,0.46453055164279
3,512,0.1,4,0.46453055164279
4,512,0.1,4,0.46453055164279
5,512,0.1,4,0.46453055164279
1,0.125,0.2,2,0.464404486930369
2,0.125,0.2,2,0.464404486930369
3,0.125,0.2,2,0.464404486930369
4,0.125,0.2,2,0.464404486930369
5,0.125,0.2,2,0.464404486930369
1,8,0.8,64,0.464206890900825
2,8,0.8,64,0.464206890900825
3,8,0.8,64,0.464206890900825
4,8,0.8,64,0.464206890900825
5,8,0.8,64,0.464206890900825
1,4,0.3,64,0.463953273864537
2,4,0.3,64,0.463953273864537
3,4,0.3,64,0.463953273864537
4,4,0.3,64,0.463953273864537
5,4,0.3,64,0.463953273864537
1,2048,0.2,8,0.463819646146955
2,2048,0.2,8,0.463819646146955
3,2048,0.2,8,0.463819646146955
4,2048,0.2,8,0.463819646146955
5,2048,0.2,8,0.463819646146955
1,64,0.2,16,0.463697996833095
2,64,0.2,16,0.463697996833095
3,64,0.2,16,0.463697996833095
4,64,0.2,16,0.463697996833095
5,64,0.2,16,0.463697996833095
1,0.0625,0.5,0.125,0.46362845754549
2,0.0625,0.5,0.125,0.46362845754549
3,0.0625,0.5,0.125,0.46362845754549
4,0.0625,0.5,0.125,0.46362845754549
5,0.0625,0.5,0.125,0.46362845754549
1,0.125,0.3,32,0.463549158099971
2,0.125,0.3,32,0.463549158099971
3,0.125,0.3,32,0.463549158099971
4,0.125,0.3,32,0.463549158099971
5,0.125,0.3,32,0.463549158099971
1,0.25,0.1,8,0.463410884538283
2,0.25,0.1,8,0.463410884538283
3,0.25,0.1,8,0.463410884538283
4,0.25,0.1,8,0.463410884538283
5,0.25,0.1,8,0.463410884538283
1,0.25,0.4,64,0.463385001325098
2,0.25,0.4,64,0.463385001325098
3,0.25,0.4,64,0.463385001325098
4,0.25,0.4,64,0.463385001325098
5,0.25,0.4,64,0.463385001325098
1,8,0.9,64,0.463314023975726
2,8,0.9,64,0.463314023975726
3,8,0.9,64,0.463314023975726
4,8,0.9,64,0.463314023975726
5,8,0.9,64,0.463314023975726
1,256,0.6,1,0.463262691175442
2,256,0.6,1,0.463262691175442
3,256,0.6,1,0.463262691175442
4,256,0.6,1,0.463262691175442
5,256,0.6,1,0.463262691175442
1,1024,0.2,8,0.463143364175613
2,1024,0.2,8,0.463143364175613
3,1024,0.2,8,0.463143364175613
4,1024,0.2,8,0.463143364175613
5,1024,0.2,8,0.463143364175613
1,256,0.7,16,0.463138771511707
2,256,0.7,16,0.463138771511707
3,256,0.7,16,0.463138771511707
4,256,0.7,16,0.463138771511707
5,256,0.7,16,0.463138771511707
1,0.5,0.1,0.0625,0.463095743992938
2,0.5,0.1,0.0625,0.463095743992938
3,0.5,0.1,0.0625,0.463095743992938
4,0.5,0.1,0.0625,0.463095743992938
5,0.5,0.1,0.0625,0.463095743992938
1,0.0625,0.8,1,0.463027511770811
2,0.0625,0.8,1,0.463027511770811
3,0.0625,0.8,1,0.463027511770811
4,0.0625,0.8,1,0.463027511770811
5,0.0625,0.8,1,0.463027511770811
1,0.0625,0.4,1,0.462567297589765
2,0.0625,0.4,1,0.462567297589765
3,0.0625,0.4,1,0.462567297589765
4,0.0625,0.4,1,0.462567297589765
5,0.0625,0.4,1,0.462567297589765
1,0.0625,0.5,0.0625,0.462477530725249
2,0.0625,0.5,0.0625,0.462477530725249
3,0.0625,0.5,0.0625,0.462477530725249
4,0.0625,0.5,0.0625,0.462477530725249
5,0.0625,0.5,0.0625,0.462477530725249
1,0.0625,0.7,4,0.462471399911542
2,0.0625,0.7,4,0.462471399911542
3,0.0625,0.7,4,0.462471399911542
4,0.0625,0.7,4,0.462471399911542
5,0.0625,0.7,4,0.462471399911542
1,8,0.4,64,0.462419250588526
2,8,0.4,64,0.462419250588526
3,8,0.4,64,0.462419250588526
4,8,0.4,64,0.462419250588526
5,8,0.4,64,0.462419250588526
1,0.0625,0.4,0.25,0.46234070027803
2,0.0625,0.4,0.25,0.46234070027803
3,0.0625,0.4,0.25,0.46234070027803
4,0.0625,0.4,0.25,0.46234070027803
5,0.0625,0.4,0.25,0.46234070027803
1,128,0.1,4,0.462036392644647
2,128,0.1,4,0.462036392644647
3,128,0.1,4,0.462036392644647
4,128,0.1,4,0.462036392644647
5,128,0.1,4,0.462036392644647
1,128,0.2,16,0.461935747829683
2,128,0.2,16,0.461935747829683
3,128,0.2,16,0.461935747829683
4,128,0.2,16,0.461935747829683
5,128,0.2,16,0.461935747829683
1,0.25,0.6,64,0.461858466052978
2,0.25,0.6,64,0.461858466052978
3,0.25,0.6,64,0.461858466052978
4,0.25,0.6,64,0.461858466052978
5,0.25,0.6,64,0.461858466052978
1,0.0625,0.7,1,0.461470533568978
2,0.0625,0.7,1,0.461470533568978
3,0.0625,0.7,1,0.461470533568978
4,0.0625,0.7,1,0.461470533568978
5,0.0625,0.7,1,0.461470533568978
1,0.0625,0.4,0.125,0.461145089183032
2,0.0625,0.4,0.125,0.461145089183032
3,0.0625,0.4,0.125,0.461145089183032
4,0.0625,0.4,0.125,0.461145089183032
5,0.0625,0.4,0.125,0.461145089183032
1,256,0.1,4,0.461028491680594
2,256,0.1,4,0.461028491680594
3,256,0.1,4,0.461028491680594
4,256,0.1,4,0.461028491680594
5,256,0.1,4,0.461028491680594
1,0.0625,0.6,8,0.460747041310474
2,0.0625,0.6,8,0.460747041310474
3,0.0625,0.6,8,0.460747041310474
4,0.0625,0.6,8,0.460747041310474
5,0.0625,0.6,8,0.460747041310474
1,32,0.1,8,0.460492991740761
2,32,0.1,8,0.460492991740761
3,32,0.1,8,0.460492991740761
4,32,0.1,8,0.460492991740761
5,32,0.1,8,0.460492991740761
1,0.125,0.2,8,0.46036290159954
2,0.125,0.2,8,0.46036290159954
3,0.125,0.2,8,0.46036290159954
4,0.125,0.2,8,0.46036290159954
5,0.125,0.2,8,0.46036290159954
1,1,0.1,64,0.460297697472466
2,1,0.1,64,0.460297697472466
3,1,0.1,64,0.460297697472466
4,1,0.1,64,0.460297697472466
5,1,0.1,64,0.460297697472466
1,0.0625,0.4,0.0625,0.460105600147802
2,0.0625,0.4,0.0625,0.460105600147802
3,0.0625,0.4,0.0625,0.460105600147802
4,0.0625,0.4,0.0625,0.460105600147802
5,0.0625,0.4,0.0625,0.460105600147802
1,0.5,0.1,0.125,0.459899979812277
2,0.5,0.1,0.125,0.459899979812277
3,0.5,0.1,0.125,0.459899979812277
4,0.5,0.1,0.125,0.459899979812277
5,0.5,0.1,0.125,0.459899979812277
1,0.0625,0.5,8,0.459884103542609
2,0.0625,0.5,8,0.459884103542609
3,0.0625,0.5,8,0.459884103542609
4,0.0625,0.5,8,0.459884103542609
5,0.0625,0.5,8,0.459884103542609
1,0.0625,0.9,1,0.459488500673285
2,0.0625,0.9,1,0.459488500673285
3,0.0625,0.9,1,0.459488500673285
4,0.0625,0.9,1,0.459488500673285
5,0.0625,0.9,1,0.459488500673285
1,0.0625,0.3,0.0625,0.459343877438204
2,0.0625,0.3,0.0625,0.459343877438204
3,0.0625,0.3,0.0625,0.459343877438204
4,0.0625,0.3,0.0625,0.459343877438204
5,0.0625,0.3,0.0625,0.459343877438204
1,0.125,0.5,64,0.459285003281201
2,0.125,0.5,64,0.459285003281201
3,0.125,0.5,64,0.459285003281201
4,0.125,0.5,64,0.459285003281201
5,0.125,0.5,64,0.459285003281201
1,0.0625,0.4,2,0.459158237532756
2,0.0625,0.4,2,0.459158237532756
3,0.0625,0.4,2,0.459158237532756
4,0.0625,0.4,2,0.459158237532756
5,0.0625,0.4,2,0.459158237532756
1,16,0.1,16,0.458915184934008
2,16,0.1,16,0.458915184934008
3,16,0.1,16,0.458915184934008
4,16,0.1,16,0.458915184934008
5,16,0.1,16,0.458915184934008
1,0.125,0.2,0.0625,0.458773074586358
2,0.125,0.2,0.0625,0.458773074586358
3,0.125,0.2,0.0625,0.458773074586358
4,0.125,0.2,0.0625,0.458773074586358
5,0.125,0.2,0.0625,0.458773074586358
1,512,0.7,4,0.458682044506876
2,512,0.7,4,0.458682044506876
3,512,0.7,4,0.458682044506876
4,512,0.7,4,0.458682044506876
