"lag","cost","nu","gamma","corr_pred"
2,16,0.8,16,0.114053004794684
3,16,0.8,16,0.114053004794684
4,16,0.8,16,0.114053004794684
5,16,0.8,16,0.114053004794684
1,16,0.9,16,0.113913040881406
2,16,0.9,16,0.113913040881406
3,16,0.9,16,0.113913040881406
4,16,0.9,16,0.113913040881406
5,16,0.9,16,0.113913040881406
1,0.25,0.9,0.0625,0.113812029119985
2,0.25,0.9,0.0625,0.113812029119985
3,0.25,0.9,0.0625,0.113812029119985
4,0.25,0.9,0.0625,0.113812029119985
5,0.25,0.9,0.0625,0.113812029119985
1,0.25,0.8,0.0625,0.113687792478614
2,0.25,0.8,0.0625,0.113687792478614
3,0.25,0.8,0.0625,0.113687792478614
4,0.25,0.8,0.0625,0.113687792478614
5,0.25,0.8,0.0625,0.113687792478614
1,0.125,0.3,0.25,0.113566958905315
2,0.125,0.3,0.25,0.113566958905315
3,0.125,0.3,0.25,0.113566958905315
4,0.125,0.3,0.25,0.113566958905315
5,0.125,0.3,0.25,0.113566958905315
1,0.5,0.6,0.25,0.113521618682194
2,0.5,0.6,0.25,0.113521618682194
3,0.5,0.6,0.25,0.113521618682194
4,0.5,0.6,0.25,0.113521618682194
5,0.5,0.6,0.25,0.113521618682194
1,0.5,0.2,1024,0.113473049285709
2,0.5,0.2,1024,0.113473049285709
3,0.5,0.2,1024,0.113473049285709
4,0.5,0.2,1024,0.113473049285709
5,0.5,0.2,1024,0.113473049285709
1,1,0.4,0.0625,0.113400317463305
2,1,0.4,0.0625,0.113400317463305
3,1,0.4,0.0625,0.113400317463305
4,1,0.4,0.0625,0.113400317463305
5,1,0.4,0.0625,0.113400317463305
1,4,0.7,0.5,0.113392247705918
2,4,0.7,0.5,0.113392247705918
3,4,0.7,0.5,0.113392247705918
4,4,0.7,0.5,0.113392247705918
5,4,0.7,0.5,0.113392247705918
1,32,0.2,0.25,0.113359791058037
2,32,0.2,0.25,0.113359791058037
3,32,0.2,0.25,0.113359791058037
4,32,0.2,0.25,0.113359791058037
5,32,0.2,0.25,0.113359791058037
1,32,0.8,16,0.113338461328297
2,32,0.8,16,0.113338461328297
3,32,0.8,16,0.113338461328297
4,32,0.8,16,0.113338461328297
5,32,0.8,16,0.113338461328297
1,0.0625,0.1,0.125,0.11315127925193
2,0.0625,0.1,0.125,0.11315127925193
3,0.0625,0.1,0.125,0.11315127925193
4,0.0625,0.1,0.125,0.11315127925193
5,0.0625,0.1,0.125,0.11315127925193
1,0.125,0.3,512,0.11314657665059
2,0.125,0.3,512,0.11314657665059
3,0.125,0.3,512,0.11314657665059
4,0.125,0.3,512,0.11314657665059
5,0.125,0.3,512,0.11314657665059
1,1,0.9,0.125,0.113069626651516
2,1,0.9,0.125,0.113069626651516
3,1,0.9,0.125,0.113069626651516
4,1,0.9,0.125,0.113069626651516
5,1,0.9,0.125,0.113069626651516
1,4,0.1,32,0.113040643152238
2,4,0.1,32,0.113040643152238
3,4,0.1,32,0.113040643152238
4,4,0.1,32,0.113040643152238
5,4,0.1,32,0.113040643152238
1,0.125,0.2,0.5,0.113034022381488
2,0.125,0.2,0.5,0.113034022381488
3,0.125,0.2,0.5,0.113034022381488
4,0.125,0.2,0.5,0.113034022381488
5,0.125,0.2,0.5,0.113034022381488
1,512,0.9,16,0.113005525218775
2,512,0.9,16,0.113005525218775
3,512,0.9,16,0.113005525218775
4,512,0.9,16,0.113005525218775
5,512,0.9,16,0.113005525218775
1,64,0.1,32,0.112864441427268
2,64,0.1,32,0.112864441427268
3,64,0.1,32,0.112864441427268
4,64,0.1,32,0.112864441427268
5,64,0.1,32,0.112864441427268
1,512,0.9,0.125,0.112822314366529
2,512,0.9,0.125,0.112822314366529
3,512,0.9,0.125,0.112822314366529
4,512,0.9,0.125,0.112822314366529
5,512,0.9,0.125,0.112822314366529
1,1,0.7,0.25,0.112805855505421
2,1,0.7,0.25,0.112805855505421
3,1,0.7,0.25,0.112805855505421
4,1,0.7,0.25,0.112805855505421
5,1,0.7,0.25,0.112805855505421
1,4,0.9,0.25,0.112708810572489
2,4,0.9,0.25,0.112708810572489
3,4,0.9,0.25,0.112708810572489
4,4,0.9,0.25,0.112708810572489
5,4,0.9,0.25,0.112708810572489
1,16,0.7,0.25,0.112549308975749
2,16,0.7,0.25,0.112549308975749
3,16,0.7,0.25,0.112549308975749
4,16,0.7,0.25,0.112549308975749
5,16,0.7,0.25,0.112549308975749
1,16,0.6,0.5,0.112545374929985
2,16,0.6,0.5,0.112545374929985
3,16,0.6,0.5,0.112545374929985
4,16,0.6,0.5,0.112545374929985
5,16,0.6,0.5,0.112545374929985
1,256,0.1,16,0.112445536194571
2,256,0.1,16,0.112445536194571
3,256,0.1,16,0.112445536194571
4,256,0.1,16,0.112445536194571
5,256,0.1,16,0.112445536194571
1,0.0625,0.3,128,0.112417088749329
2,0.0625,0.3,128,0.112417088749329
3,0.0625,0.3,128,0.112417088749329
4,0.0625,0.3,128,0.112417088749329
5,0.0625,0.3,128,0.112417088749329
1,0.25,0.4,0.125,0.112305847448087
2,0.25,0.4,0.125,0.112305847448087
3,0.25,0.4,0.125,0.112305847448087
4,0.25,0.4,0.125,0.112305847448087
5,0.25,0.4,0.125,0.112305847448087
1,0.25,0.6,0.0625,0.112297749640338
2,0.25,0.6,0.0625,0.112297749640338
3,0.25,0.6,0.0625,0.112297749640338
4,0.25,0.6,0.0625,0.112297749640338
5,0.25,0.6,0.0625,0.112297749640338
1,128,0.8,32,0.112238026083983
2,128,0.8,32,0.112238026083983
3,128,0.8,32,0.112238026083983
4,128,0.8,32,0.112238026083983
5,128,0.8,32,0.112238026083983
1,0.25,0.2,2048,0.112237932227241
2,0.25,0.2,2048,0.112237932227241
3,0.25,0.2,2048,0.112237932227241
4,0.25,0.2,2048,0.112237932227241
5,0.25,0.2,2048,0.112237932227241
1,8,0.1,0.0625,0.11209509381747
2,8,0.1,0.0625,0.11209509381747
3,8,0.1,0.0625,0.11209509381747
4,8,0.1,0.0625,0.11209509381747
5,8,0.1,0.0625,0.11209509381747
1,1,0.2,0.125,0.112079134969767
2,1,0.2,0.125,0.112079134969767
3,1,0.2,0.125,0.112079134969767
4,1,0.2,0.125,0.112079134969767
5,1,0.2,0.125,0.112079134969767
1,8,0.9,16,0.111990867971979
2,8,0.9,16,0.111990867971979
3,8,0.9,16,0.111990867971979
4,8,0.9,16,0.111990867971979
5,8,0.9,16,0.111990867971979
1,256,0.1,0.125,0.111983608722896
2,256,0.1,0.125,0.111983608722896
3,256,0.1,0.125,0.111983608722896
4,256,0.1,0.125,0.111983608722896
5,256,0.1,0.125,0.111983608722896
1,1,0.1,0.0625,0.111918723194249
2,1,0.1,0.0625,0.111918723194249
3,1,0.1,0.0625,0.111918723194249
4,1,0.1,0.0625,0.111918723194249
5,1,0.1,0.0625,0.111918723194249
1,2,0.6,0.25,0.111803146740508
2,2,0.6,0.25,0.111803146740508
3,2,0.6,0.25,0.111803146740508
4,2,0.6,0.25,0.111803146740508
5,2,0.6,0.25,0.111803146740508
1,64,0.8,16,0.111778655495242
2,64,0.8,16,0.111778655495242
3,64,0.8,16,0.111778655495242
4,64,0.8,16,0.111778655495242
5,64,0.8,16,0.111778655495242
1,0.5,0.1,0.0625,0.111746456222303
2,0.5,0.1,0.0625,0.111746456222303
3,0.5,0.1,0.0625,0.111746456222303
4,0.5,0.1,0.0625,0.111746456222303
5,0.5,0.1,0.0625,0.111746456222303
1,0.5,0.1,2,0.111732588263676
2,0.5,0.1,2,0.111732588263676
3,0.5,0.1,2,0.111732588263676
4,0.5,0.1,2,0.111732588263676
5,0.5,0.1,2,0.111732588263676
1,0.25,0.2,512,0.111665143634459
2,0.25,0.2,512,0.111665143634459
3,0.25,0.2,512,0.111665143634459
4,0.25,0.2,512,0.111665143634459
5,0.25,0.2,512,0.111665143634459
1,0.125,0.4,0.25,0.111664221305843
2,0.125,0.4,0.25,0.111664221305843
3,0.125,0.4,0.25,0.111664221305843
4,0.125,0.4,0.25,0.111664221305843
5,0.125,0.4,0.25,0.111664221305843
1,64,0.8,32,0.111551463794638
2,64,0.8,32,0.111551463794638
3,64,0.8,32,0.111551463794638
4,64,0.8,32,0.111551463794638
5,64,0.8,32,0.111551463794638
1,8,0.6,0.5,0.111498170610175
2,8,0.6,0.5,0.111498170610175
3,8,0.6,0.5,0.111498170610175
4,8,0.6,0.5,0.111498170610175
5,8,0.6,0.5,0.111498170610175
1,0.125,0.1,0.0625,0.111443956958414
2,0.125,0.1,0.0625,0.111443956958414
3,0.125,0.1,0.0625,0.111443956958414
4,0.125,0.1,0.0625,0.111443956958414
5,0.125,0.1,0.0625,0.111443956958414
1,0.25,0.2,0.5,0.111415064677528
2,0.25,0.2,0.5,0.111415064677528
3,0.25,0.2,0.5,0.111415064677528
4,0.25,0.2,0.5,0.111415064677528
5,0.25,0.2,0.5,0.111415064677528
1,0.125,0.1,0.25,0.111311891261034
2,0.125,0.1,0.25,0.111311891261034
3,0.125,0.1,0.25,0.111311891261034
4,0.125,0.1,0.25,0.111311891261034
5,0.125,0.1,0.25,0.111311891261034
1,64,0.9,16,0.11113908646654
2,64,0.9,16,0.11113908646654
3,64,0.9,16,0.11113908646654
4,64,0.9,16,0.11113908646654
5,64,0.9,16,0.11113908646654
1,64,0.5,0.25,0.111129952453795
2,64,0.5,0.25,0.111129952453795
3,64,0.5,0.25,0.111129952453795
4,64,0.5,0.25,0.111129952453795
5,64,0.5,0.25,0.111129952453795
1,0.0625,0.2,256,0.111119393829941
2,0.0625,0.2,256,0.111119393829941
3,0.0625,0.2,256,0.111119393829941
4,0.0625,0.2,256,0.111119393829941
5,0.0625,0.2,256,0.111119393829941
1,128,0.9,16,0.111031027795598
2,128,0.9,16,0.111031027795598
3,128,0.9,16,0.111031027795598
4,128,0.9,16,0.111031027795598
5,128,0.9,16,0.111031027795598
1,0.25,0.1,0.0625,0.110993098058836
2,0.25,0.1,0.0625,0.110993098058836
3,0.25,0.1,0.0625,0.110993098058836
4,0.25,0.1,0.0625,0.110993098058836
5,0.25,0.1,0.0625,0.110993098058836
1,0.25,0.5,0.25,0.110975560961039
2,0.25,0.5,0.25,0.110975560961039
3,0.25,0.5,0.25,0.110975560961039
4,0.25,0.5,0.25,0.110975560961039
5,0.25,0.5,0.25,0.110975560961039
1,1,0.3,0.0625,0.110974557443384
2,1,0.3,0.0625,0.110974557443384
3,1,0.3,0.0625,0.110974557443384
4,1,0.3,0.0625,0.110974557443384
5,1,0.3,0.0625,0.110974557443384
1,2,0.7,0.25,0.110973511099378
2,2,0.7,0.25,0.110973511099378
3,2,0.7,0.25,0.110973511099378
4,2,0.7,0.25,0.110973511099378
5,2,0.7,0.25,0.110973511099378
1,0.25,0.5,0.125,0.110917950761962
2,0.25,0.5,0.125,0.110917950761962
3,0.25,0.5,0.125,0.110917950761962
4,0.25,0.5,0.125,0.110917950761962
5,0.25,0.5,0.125,0.110917950761962
1,0.0625,0.1,0.0625,0.110907768871097
2,0.0625,0.1,0.0625,0.110907768871097
3,0.0625,0.1,0.0625,0.110907768871097
4,0.0625,0.1,0.0625,0.110907768871097
5,0.0625,0.1,0.0625,0.110907768871097
1,512,0.3,0.125,0.110857629961512
2,512,0.3,0.125,0.110857629961512
3,512,0.3,0.125,0.110857629961512
4,512,0.3,0.125,0.110857629961512
5,512,0.3,0.125,0.110857629961512
1,128,0.9,32,0.110781364712554
2,128,0.9,32,0.110781364712554
3,128,0.9,32,0.110781364712554
4,128,0.9,32,0.110781364712554
5,128,0.9,32,0.110781364712554
1,32,0.3,0.25,0.110746856966435
2,32,0.3,0.25,0.110746856966435
3,32,0.3,0.25,0.110746856966435
4,32,0.3,0.25,0.110746856966435
5,32,0.3,0.25,0.110746856966435
1,256,0.1,32,0.110676230557014
2,256,0.1,32,0.110676230557014
3,256,0.1,32,0.110676230557014
4,256,0.1,32,0.110676230557014
5,256,0.1,32,0.110676230557014
1,0.25,0.5,0.0625,0.110636633552495
2,0.25,0.5,0.0625,0.110636633552495
3,0.25,0.5,0.0625,0.110636633552495
4,0.25,0.5,0.0625,0.110636633552495
5,0.25,0.5,0.0625,0.110636633552495
1,4,0.5,0.25,0.110551015422688
2,4,0.5,0.25,0.110551015422688
3,4,0.5,0.25,0.110551015422688
4,4,0.5,0.25,0.110551015422688
5,4,0.5,0.25,0.110551015422688
1,8,0.7,0.25,0.11049446277518
2,8,0.7,0.25,0.11049446277518
3,8,0.7,0.25,0.11049446277518
4,8,0.7,0.25,0.11049446277518
5,8,0.7,0.25,0.11049446277518
1,2,0.8,0.5,0.110481028691972
2,2,0.8,0.5,0.110481028691972
3,2,0.8,0.5,0.110481028691972
4,2,0.8,0.5,0.110481028691972
5,2,0.8,0.5,0.110481028691972
1,256,0.8,32,0.110446542663622
2,256,0.8,32,0.110446542663622
3,256,0.8,32,0.110446542663622
4,256,0.8,32,0.110446542663622
5,256,0.8,32,0.110446542663622
1,0.125,0.1,0.125,0.110296727525371
2,0.125,0.1,0.125,0.110296727525371
3,0.125,0.1,0.125,0.110296727525371
4,0.125,0.1,0.125,0.110296727525371
5,0.125,0.1,0.125,0.110296727525371
1,512,0.6,32,0.11027062469971
2,512,0.6,32,0.11027062469971
3,512,0.6,32,0.11027062469971
4,512,0.6,32,0.11027062469971
5,512,0.6,32,0.11027062469971
1,32,0.7,0.125,0.110263452599189
2,32,0.7,0.125,0.110263452599189
3,32,0.7,0.125,0.110263452599189
4,32,0.7,0.125,0.110263452599189
5,32,0.7,0.125,0.110263452599189
1,0.5,0.4,0.0625,0.110227986814001
2,0.5,0.4,0.0625,0.110227986814001
3,0.5,0.4,0.0625,0.110227986814001
4,0.5,0.4,0.0625,0.110227986814001
5,0.5,0.4,0.0625,0.110227986814001
1,4,0.9,32,0.110159688085059
2,4,0.9,32,0.110159688085059
3,4,0.9,32,0.110159688085059
4,4,0.9,32,0.110159688085059
5,4,0.9,32,0.110159688085059
1,64,0.7,32,0.110036018652142
2,64,0.7,32,0.110036018652142
3,64,0.7,32,0.110036018652142
4,64,0.7,32,0.110036018652142
5,64,0.7,32,0.110036018652142
1,256,0.4,0.125,0.109993650059026
2,256,0.4,0.125,0.109993650059026
3,256,0.4,0.125,0.109993650059026
4,256,0.4,0.125,0.109993650059026
5,256,0.4,0.125,0.109993650059026
1,0.5,0.8,0.125,0.109797158913831
2,0.5,0.8,0.125,0.109797158913831
3,0.5,0.8,0.125,0.109797158913831
4,0.5,0.8,0.125,0.109797158913831
5,0.5,0.8,0.125,0.109797158913831
1,32,0.7,32,0.109732281397886
2,32,0.7,32,0.109732281397886
3,32,0.7,32,0.109732281397886
4,32,0.7,32,0.109732281397886
5,32,0.7,32,0.109732281397886
1,0.125,0.2,0.25,0.109600875024423
2,0.125,0.2,0.25,0.109600875024423
3,0.125,0.2,0.25,0.109600875024423
4,0.125,0.2,0.25,0.109600875024423
5,0.125,0.2,0.25,0.109600875024423
1,0.125,0.3,0.125,0.109588610959953
2,0.125,0.3,0.125,0.109588610959953
3,0.125,0.3,0.125,0.109588610959953
4,0.125,0.3,0.125,0.109588610959953
5,0.125,0.3,0.125,0.109588610959953
1,4,0.8,0.25,0.109588107884125
2,4,0.8,0.25,0.109588107884125
3,4,0.8,0.25,0.109588107884125
4,4,0.8,0.25,0.109588107884125
5,4,0.8,0.25,0.109588107884125
1,0.25,0.6,0.125,0.109526064054385
2,0.25,0.6,0.125,0.109526064054385
3,0.25,0.6,0.125,0.109526064054385
4,0.25,0.6,0.125,0.109526064054385
5,0.25,0.6,0.125,0.109526064054385
1,256,0.7,32,0.109476012998733
2,256,0.7,32,0.109476012998733
3,256,0.7,32,0.109476012998733
4,256,0.7,32,0.109476012998733
5,256,0.7,32,0.109476012998733
1,128,0.7,32,0.109256725495388
2,128,0.7,32,0.109256725495388
3,128,0.7,32,0.109256725495388
4,128,0.7,32,0.109256725495388
5,128,0.7,32,0.109256725495388
1,256,0.9,0.0625,0.109143496023127
2,256,0.9,0.0625,0.109143496023127
3,256,0.9,0.0625,0.109143496023127
4,256,0.9,0.0625,0.109143496023127
5,256,0.9,0.0625,0.109143496023127
1,8,0.2,0.0625,0.109142641323563
2,8,0.2,0.0625,0.109142641323563
3,8,0.2,0.0625,0.109142641323563
4,8,0.2,0.0625,0.109142641323563
5,8,0.2,0.0625,0.109142641323563
1,128,0.8,16,0.109063882973912
2,128,0.8,16,0.109063882973912
3,128,0.8,16,0.109063882973912
4,128,0.8,16,0.109063882973912
5,128,0.8,16,0.109063882973912
1,256,0.9,32,0.109014036163393
2,256,0.9,32,0.109014036163393
3,256,0.9,32,0.109014036163393
4,256,0.9,32,0.109014036163393
5,256,0.9,32,0.109014036163393
1,4,0.7,0.25,0.108924670516489
2,4,0.7,0.25,0.108924670516489
3,4,0.7,0.25,0.108924670516489
4,4,0.7,0.25,0.108924670516489
5,4,0.7,0.25,0.108924670516489
1,0.25,0.3,0.0625,0.108910578292468
2,0.25,0.3,0.0625,0.108910578292468
3,0.25,0.3,0.0625,0.108910578292468
4,0.25,0.3,0.0625,0.108910578292468
5,0.25,0.3,0.0625,0.108910578292468
1,8,0.1,2,0.108832428484169
2,8,0.1,2,0.108832428484169
3,8,0.1,2,0.108832428484169
4,8,0.1,2,0.108832428484169
5,8,0.1,2,0.108832428484169
1,8,0.1,8,0.108767943398745
2,8,0.1,8,0.108767943398745
3,8,0.1,8,0.108767943398745
4,8,0.1,8,0.108767943398745
5,8,0.1,8,0.108767943398745
1,512,0.1,16,0.108713947611582
2,512,0.1,16,0.108713947611582
3,512,0.1,16,0.108713947611582
4,512,0.1,16,0.108713947611582
5,512,0.1,16,0.108713947611582
1,32,0.6,0.25,0.108697706762338
2,32,0.6,0.25,0.108697706762338
3,32,0.6,0.25,0.108697706762338
4,32,0.6,0.25,0.108697706762338
5,32,0.6,0.25,0.108697706762338
1,16,0.7,32,0.108542055364946
2,16,0.7,32,0.108542055364946
3,16,0.7,32,0.108542055364946
4,16,0.7,32,0.108542055364946
5,16,0.7,32,0.108542055364946
1,0.5,0.2,0.5,0.108495292185588
2,0.5,0.2,0.5,0.108495292185588
3,0.5,0.2,0.5,0.108495292185588
4,0.5,0.2,0.5,0.108495292185588
5,0.5,0.2,0.5,0.108495292185588
1,2,0.8,0.25,0.108481920516204
2,2,0.8,0.25,0.108481920516204
3,2,0.8,0.25,0.108481920516204
4,2,0.8,0.25,0.108481920516204
5,2,0.8,0.25,0.108481920516204
1,0.25,0.7,0.0625,0.108470858082118
2,0.25,0.7,0.0625,0.108470858082118
3,0.25,0.7,0.0625,0.108470858082118
4,0.25,0.7,0.0625,0.108470858082118
5,0.25,0.7,0.0625,0.108470858082118
1,8,0.9,32,0.108456980585292
2,8,0.9,32,0.108456980585292
3,8,0.9,32,0.108456980585292
4,8,0.9,32,0.108456980585292
5,8,0.9,32,0.108456980585292
1,0.5,0.9,0.125,0.108439329826315
2,0.5,0.9,0.125,0.108439329826315
3,0.5,0.9,0.125,0.108439329826315
4,0.5,0.9,0.125,0.108439329826315
5,0.5,0.9,0.125,0.108439329826315
1,16,0.8,32,0.10843518163912
2,16,0.8,32,0.10843518163912
3,16,0.8,32,0.10843518163912
4,16,0.8,32,0.10843518163912
5,16,0.8,32,0.10843518163912
1,64,0.7,16,0.108427684326202
2,64,0.7,16,0.108427684326202
3,64,0.7,16,0.108427684326202
4,64,0.7,16,0.108427684326202
5,64,0.7,16,0.108427684326202
1,0.5,0.7,0.25,0.10839118275266
2,0.5,0.7,0.25,0.10839118275266
3,0.5,0.7,0.25,0.10839118275266
4,0.5,0.7,0.25,0.10839118275266
5,0.5,0.7,0.25,0.10839118275266
1,8,0.1,32,0.108369318775505
2,8,0.1,32,0.108369318775505
3,8,0.1,32,0.108369318775505
4,8,0.1,32,0.108369318775505
5,8,0.1,32,0.108369318775505
1,16,0.9,0.125,0.108364363052594
2,16,0.9,0.125,0.108364363052594
3,16,0.9,0.125,0.108364363052594
4,16,0.9,0.125,0.108364363052594
5,16,0.9,0.125,0.108364363052594
1,0.125,0.3,0.0625,0.108356976407852
2,0.125,0.3,0.0625,0.108356976407852
3,0.125,0.3,0.0625,0.108356976407852
4,0.125,0.3,0.0625,0.108356976407852
5,0.125,0.3,0.0625,0.108356976407852
1,0.125,0.2,0.0625,0.108278572267557
2,0.125,0.2,0.0625,0.108278572267557
3,0.125,0.2,0.0625,0.108278572267557
4,0.125,0.2,0.0625,0.108278572267557
5,0.125,0.2,0.0625,0.108278572267557
1,128,0.7,16,0.108248167618281
2,128,0.7,16,0.108248167618281
3,128,0.7,16,0.108248167618281
4,128,0.7,16,0.108248167618281
5,128,0.7,16,0.108248167618281
1,8,0.8,32,0.108242401914501
2,8,0.8,32,0.108242401914501
3,8,0.8,32,0.108242401914501
4,8,0.8,32,0.108242401914501
5,8,0.8,32,0.108242401914501
1,0.0625,0.3,0.25,0.108215495446202
2,0.0625,0.3,0.25,0.108215495446202
3,0.0625,0.3,0.25,0.108215495446202
4,0.0625,0.3,0.25,0.108215495446202
5,0.0625,0.3,0.25,0.108215495446202
1,64,0.9,32,0.108118040495352
2,64,0.9,32,0.108118040495352
3,64,0.9,32,0.108118040495352
4,64,0.9,32,0.108118040495352
5,64,0.9,32,0.108118040495352
1,16,0.9,32,0.108090131645951
2,16,0.9,32,0.108090131645951
3,16,0.9,32,0.108090131645951
4,16,0.9,32,0.108090131645951
5,16,0.9,32,0.108090131645951
1,0.5,0.3,0.0625,0.108086332866238
2,0.5,0.3,0.0625,0.108086332866238
3,0.5,0.3,0.0625,0.108086332866238
4,0.5,0.3,0.0625,0.108086332866238
5,0.5,0.3,0.0625,0.108086332866238
1,0.125,0.5,0.0625,0.108057686139452
2,0.125,0.5,0.0625,0.108057686139452
3,0.125,0.5,0.0625,0.108057686139452
4,0.125,0.5,0.0625,0.108057686139452
5,0.125,0.5,0.0625,0.108057686139452
1,32,0.7,16,0.108029621928947
2,32,0.7,16,0.108029621928947
3,32,0.7,16,0.108029621928947
4,32,0.7,16,0.108029621928947
5,32,0.7,16,0.108029621928947
1,1,0.8,0.25,0.107981677796486
2,1,0.8,0.25,0.107981677796486
3,1,0.8,0.25,0.107981677796486
4,1,0.8,0.25,0.107981677796486
5,1,0.8,0.25,0.107981677796486
1,0.0625,0.5,256,0.107953137594517
2,0.0625,0.5,256,0.107953137594517
3,0.0625,0.5,256,0.107953137594517
4,0.0625,0.5,256,0.107953137594517
5,0.0625,0.5,256,0.107953137594517
1,2,0.1,0.25,0.107943318598281
2,2,0.1,0.25,0.107943318598281
3,2,0.1,0.25,0.107943318598281
4,2,0.1,0.25,0.107943318598281
5,2,0.1,0.25,0.107943318598281
1,8,0.8,16,0.107905450731827
2,8,0.8,16,0.107905450731827
3,8,0.8,16,0.107905450731827
4,8,0.8,16,0.107905450731827
5,8,0.8,16,0.107905450731827
1,32,0.1,32,0.107861588312546
2,32,0.1,32,0.107861588312546
3,32,0.1,32,0.107861588312546
4,32,0.1,32,0.107861588312546
5,32,0.1,32,0.107861588312546
1,0.5,0.7,0.125,0.107773970802419
2,0.5,0.7,0.125,0.107773970802419
3,0.5,0.7,0.125,0.107773970802419
4,0.5,0.7,0.125,0.107773970802419
5,0.5,0.7,0.125,0.107773970802419
1,32,0.8,32,0.10767594369116
2,32,0.8,32,0.10767594369116
3,32,0.8,32,0.10767594369116
4,32,0.8,32,0.10767594369116
5,32,0.8,32,0.10767594369116
1,0.25,0.6,0.25,0.107666915837851
2,0.25,0.6,0.25,0.107666915837851
3,0.25,0.6,0.25,0.107666915837851
4,0.25,0.6,0.25,0.107666915837851
5,0.25,0.6,0.25,0.107666915837851
1,0.25,0.4,0.0625,0.107647473616138
2,0.25,0.4,0.0625,0.107647473616138
3,0.25,0.4,0.0625,0.107647473616138
4,0.25,0.4,0.0625,0.107647473616138
5,0.25,0.4,0.0625,0.107647473616138
1,0.0625,0.2,0.0625,0.107626322012639
2,0.0625,0.2,0.0625,0.107626322012639
3,0.0625,0.2,0.0625,0.107626322012639
4,0.0625,0.2,0.0625,0.107626322012639
5,0.0625,0.2,0.0625,0.107626322012639
1,16,0.1,16,0.107583196679559
2,16,0.1,16,0.107583196679559
3,16,0.1,16,0.107583196679559
4,16,0.1,16,0.107583196679559
5,16,0.1,16,0.107583196679559
1,0.125,0.4,0.125,0.107495221991176
2,0.125,0.4,0.125,0.107495221991176
3,0.125,0.4,0.125,0.107495221991176
4,0.125,0.4,0.125,0.107495221991176
5,0.125,0.4,0.125,0.107495221991176
1,1024,0.6,32,0.107368370048852
2,1024,0.6,32,0.107368370048852
3,1024,0.6,32,0.107368370048852
4,1024,0.6,32,0.107368370048852
5,1024,0.6,32,0.107368370048852
1,0.5,0.2,0.125,0.107364310444046
2,0.5,0.2,0.125,0.107364310444046
3,0.5,0.2,0.125,0.107364310444046
4,0.5,0.2,0.125,0.107364310444046
5,0.5,0.2,0.125,0.107364310444046
1,0.25,0.2,0.0625,0.107343635245685
2,0.25,0.2,0.0625,0.107343635245685
3,0.25,0.2,0.0625,0.107343635245685
4,0.25,0.2,0.0625,0.107343635245685
5,0.25,0.2,0.0625,0.107343635245685
1,4,0.9,16,0.107266580328592
2,4,0.9,16,0.107266580328592
3,4,0.9,16,0.107266580328592
4,4,0.9,16,0.107266580328592
5,4,0.9,16,0.107266580328592
1,0.0625,0.2,0.25,0.10721693774195
2,0.0625,0.2,0.25,0.10721693774195
3,0.0625,0.2,0.25,0.10721693774195
4,0.0625,0.2,0.25,0.10721693774195
5,0.0625,0.2,0.25,0.10721693774195
1,0.25,0.1,0.25,0.107195589452837
2,0.25,0.1,0.25,0.107195589452837
3,0.25,0.1,0.25,0.107195589452837
4,0.25,0.1,0.25,0.107195589452837
5,0.25,0.1,0.25,0.107195589452837
1,4096,0.4,0.0625,0.106986482553871
2,4096,0.4,0.0625,0.106986482553871
3,4096,0.4,0.0625,0.106986482553871
4,4096,0.4,0.0625,0.106986482553871
5,4096,0.4,0.0625,0.106986482553871
1,16,0.1,8,0.106975880756679
2,16,0.1,8,0.106975880756679
3,16,0.1,8,0.106975880756679
4,16,0.1,8,0.106975880756679
5,16,0.1,8,0.106975880756679
1,0.5,0.2,0.0625,0.106903686378503
2,0.5,0.2,0.0625,0.106903686378503
3,0.5,0.2,0.0625,0.106903686378503
4,0.5,0.2,0.0625,0.106903686378503
5,0.5,0.2,0.0625,0.106903686378503
1,0.0625,0.3,0.0625,0.106885987054703
2,0.0625,0.3,0.0625,0.106885987054703
3,0.0625,0.3,0.0625,0.106885987054703
4,0.0625,0.3,0.0625,0.106885987054703
5,0.0625,0.3,0.0625,0.106885987054703
1,0.125,0.6,0.0625,0.106852423171913
2,0.125,0.6,0.0625,0.106852423171913
3,0.125,0.6,0.0625,0.106852423171913
4,0.125,0.6,0.0625,0.106852423171913
5,0.125,0.6,0.0625,0.106852423171913
1,0.125,0.3,1024,0.106825669036325
2,0.125,0.3,1024,0.106825669036325
3,0.125,0.3,1024,0.106825669036325
4,0.125,0.3,1024,0.106825669036325
5,0.125,0.3,1024,0.106825669036325
1,0.125,0.8,0.0625,0.106808485492639
2,0.125,0.8,0.0625,0.106808485492639
3,0.125,0.8,0.0625,0.106808485492639
4,0.125,0.8,0.0625,0.106808485492639
5,0.125,0.8,0.0625,0.106808485492639
1,0.5,0.2,512,0.106622459550433
2,0.5,0.2,512,0.106622459550433
3,0.5,0.2,512,0.106622459550433
4,0.5,0.2,512,0.106622459550433
5,0.5,0.2,512,0.106622459550433
1,0.125,0.9,0.0625,0.106606031006481
2,0.125,0.9,0.0625,0.106606031006481
3,0.125,0.9,0.0625,0.106606031006481
4,0.125,0.9,0.0625,0.106606031006481
5,0.125,0.9,0.0625,0.106606031006481
1,0.25,0.1,0.125,0.106592362198751
