"lag","cost","nu","gamma","corr_pred"
4,0.25,0.7,0.25,0.566521225917705
5,0.25,0.7,0.25,0.566521225917705
1,0.25,0.6,0.25,0.566384687215412
2,0.25,0.6,0.25,0.566384687215412
3,0.25,0.6,0.25,0.566384687215412
4,0.25,0.6,0.25,0.566384687215412
5,0.25,0.6,0.25,0.566384687215412
1,0.125,0.9,4,0.566311440331318
2,0.125,0.9,4,0.566311440331318
3,0.125,0.9,4,0.566311440331318
4,0.125,0.9,4,0.566311440331318
5,0.125,0.9,4,0.566311440331318
1,0.5,0.2,64,0.566300427244117
2,0.5,0.2,64,0.566300427244117
3,0.5,0.2,64,0.566300427244117
4,0.5,0.2,64,0.566300427244117
5,0.5,0.2,64,0.566300427244117
1,2,0.5,64,0.566249961831038
2,2,0.5,64,0.566249961831038
3,2,0.5,64,0.566249961831038
4,2,0.5,64,0.566249961831038
5,2,0.5,64,0.566249961831038
1,4096,0.2,8,0.566142638322531
2,4096,0.2,8,0.566142638322531
3,4096,0.2,8,0.566142638322531
4,4096,0.2,8,0.566142638322531
5,4096,0.2,8,0.566142638322531
1,1,0.8,64,0.565931652472765
2,1,0.8,64,0.565931652472765
3,1,0.8,64,0.565931652472765
4,1,0.8,64,0.565931652472765
5,1,0.8,64,0.565931652472765
1,1,0.6,64,0.565828644672551
2,1,0.6,64,0.565828644672551
3,1,0.6,64,0.565828644672551
4,1,0.6,64,0.565828644672551
5,1,0.6,64,0.565828644672551
1,64,0.6,16,0.565675769833402
2,64,0.6,16,0.565675769833402
3,64,0.6,16,0.565675769833402
4,64,0.6,16,0.565675769833402
5,64,0.6,16,0.565675769833402
1,16,0.5,32,0.565541889584008
2,16,0.5,32,0.565541889584008
3,16,0.5,32,0.565541889584008
4,16,0.5,32,0.565541889584008
5,16,0.5,32,0.565541889584008
1,0.25,0.5,0.25,0.565491511529926
2,0.25,0.5,0.25,0.565491511529926
3,0.25,0.5,0.25,0.565491511529926
4,0.25,0.5,0.25,0.565491511529926
5,0.25,0.5,0.25,0.565491511529926
1,4096,0.8,4,0.565243086230411
2,4096,0.8,4,0.565243086230411
3,4096,0.8,4,0.565243086230411
4,4096,0.8,4,0.565243086230411
5,4096,0.8,4,0.565243086230411
1,2,0.2,0.0625,0.565186483244246
2,2,0.2,0.0625,0.565186483244246
3,2,0.2,0.0625,0.565186483244246
4,2,0.2,0.0625,0.565186483244246
5,2,0.2,0.0625,0.565186483244246
1,16,0.2,32,0.565172981468677
2,16,0.2,32,0.565172981468677
3,16,0.2,32,0.565172981468677
4,16,0.2,32,0.565172981468677
5,16,0.2,32,0.565172981468677
1,256,0.1,8,0.564914866114361
2,256,0.1,8,0.564914866114361
3,256,0.1,8,0.564914866114361
4,256,0.1,8,0.564914866114361
5,256,0.1,8,0.564914866114361
1,2048,0.6,8,0.564765783995262
2,2048,0.6,8,0.564765783995262
3,2048,0.6,8,0.564765783995262
4,2048,0.6,8,0.564765783995262
5,2048,0.6,8,0.564765783995262
1,0.125,0.9,1,0.564671952426351
2,0.125,0.9,1,0.564671952426351
3,0.125,0.9,1,0.564671952426351
4,0.125,0.9,1,0.564671952426351
5,0.125,0.9,1,0.564671952426351
1,512,0.7,8,0.564558716890288
2,512,0.7,8,0.564558716890288
3,512,0.7,8,0.564558716890288
4,512,0.7,8,0.564558716890288
5,512,0.7,8,0.564558716890288
1,16,0.9,16,0.564246441469762
2,16,0.9,16,0.564246441469762
3,16,0.9,16,0.564246441469762
4,16,0.9,16,0.564246441469762
5,16,0.9,16,0.564246441469762
1,1,0.7,0.03125,0.564076613330685
2,1,0.7,0.03125,0.564076613330685
3,1,0.7,0.03125,0.564076613330685
4,1,0.7,0.03125,0.564076613330685
5,1,0.7,0.03125,0.564076613330685
1,4,0.3,0.015625,0.563626516157936
2,4,0.3,0.015625,0.563626516157936
3,4,0.3,0.015625,0.563626516157936
4,4,0.3,0.015625,0.563626516157936
5,4,0.3,0.015625,0.563626516157936
1,2,0.4,64,0.5634121057575
2,2,0.4,64,0.5634121057575
3,2,0.4,64,0.5634121057575
4,2,0.4,64,0.5634121057575
5,2,0.4,64,0.5634121057575
1,1,0.3,64,0.563261390049573
2,1,0.3,64,0.563261390049573
3,1,0.3,64,0.563261390049573
4,1,0.3,64,0.563261390049573
5,1,0.3,64,0.563261390049573
1,2048,0.1,2,0.563151524803587
2,2048,0.1,2,0.563151524803587
3,2048,0.1,2,0.563151524803587
4,2048,0.1,2,0.563151524803587
5,2048,0.1,2,0.563151524803587
1,2,0.7,0.015625,0.562642460123205
2,2,0.7,0.015625,0.562642460123205
3,2,0.7,0.015625,0.562642460123205
4,2,0.7,0.015625,0.562642460123205
5,2,0.7,0.015625,0.562642460123205
1,256,0.1,4,0.562597680619043
2,256,0.1,4,0.562597680619043
3,256,0.1,4,0.562597680619043
4,256,0.1,4,0.562597680619043
5,256,0.1,4,0.562597680619043
1,2,0.1,2,0.562589033715826
2,2,0.1,2,0.562589033715826
3,2,0.1,2,0.562589033715826
4,2,0.1,2,0.562589033715826
5,2,0.1,2,0.562589033715826
1,0.5,0.9,64,0.562400585856883
2,0.5,0.9,64,0.562400585856883
3,0.5,0.9,64,0.562400585856883
4,0.5,0.9,64,0.562400585856883
5,0.5,0.9,64,0.562400585856883
1,0.5,0.7,0.0625,0.562307600451613
2,0.5,0.7,0.0625,0.562307600451613
3,0.5,0.7,0.0625,0.562307600451613
4,0.5,0.7,0.0625,0.562307600451613
5,0.5,0.7,0.0625,0.562307600451613
1,1,0.7,64,0.56206258987241
2,1,0.7,64,0.56206258987241
3,1,0.7,64,0.56206258987241
4,1,0.7,64,0.56206258987241
5,1,0.7,64,0.56206258987241
1,128,0.2,16,0.561934619628821
2,128,0.2,16,0.561934619628821
3,128,0.2,16,0.561934619628821
4,128,0.2,16,0.561934619628821
5,128,0.2,16,0.561934619628821
1,16,0.1,16,0.561831994238593
2,16,0.1,16,0.561831994238593
3,16,0.1,16,0.561831994238593
4,16,0.1,16,0.561831994238593
5,16,0.1,16,0.561831994238593
1,0.0625,0.8,8,0.561744519933515
2,0.0625,0.8,8,0.561744519933515
3,0.0625,0.8,8,0.561744519933515
4,0.0625,0.8,8,0.561744519933515
5,0.0625,0.8,8,0.561744519933515
1,16,0.3,32,0.561586855391868
2,16,0.3,32,0.561586855391868
3,16,0.3,32,0.561586855391868
4,16,0.3,32,0.561586855391868
5,16,0.3,32,0.561586855391868
1,0.25,0.3,0.5,0.56158004243497
2,0.25,0.3,0.5,0.56158004243497
3,0.25,0.3,0.5,0.56158004243497
4,0.25,0.3,0.5,0.56158004243497
5,0.25,0.3,0.5,0.56158004243497
1,128,0.9,8,0.561528130793091
2,128,0.9,8,0.561528130793091
3,128,0.9,8,0.561528130793091
4,128,0.9,8,0.561528130793091
5,128,0.9,8,0.561528130793091
1,4,0.1,4,0.561523664780935
2,4,0.1,4,0.561523664780935
3,4,0.1,4,0.561523664780935
4,4,0.1,4,0.561523664780935
5,4,0.1,4,0.561523664780935
1,0.5,0.8,64,0.561410785582225
2,0.5,0.8,64,0.561410785582225
3,0.5,0.8,64,0.561410785582225
4,0.5,0.8,64,0.561410785582225
5,0.5,0.8,64,0.561410785582225
1,0.5,0.4,0.125,0.561172284485502
2,0.5,0.4,0.125,0.561172284485502
3,0.5,0.4,0.125,0.561172284485502
4,0.5,0.4,0.125,0.561172284485502
5,0.5,0.4,0.125,0.561172284485502
1,512,0.1,4,0.561081608704302
2,512,0.1,4,0.561081608704302
3,512,0.1,4,0.561081608704302
4,512,0.1,4,0.561081608704302
5,512,0.1,4,0.561081608704302
1,0.0625,0.7,4,0.560770620228724
2,0.0625,0.7,4,0.560770620228724
3,0.0625,0.7,4,0.560770620228724
4,0.0625,0.7,4,0.560770620228724
5,0.0625,0.7,4,0.560770620228724
1,0.0625,0.7,16,0.560073176659207
2,0.0625,0.7,16,0.560073176659207
3,0.0625,0.7,16,0.560073176659207
4,0.0625,0.7,16,0.560073176659207
5,0.0625,0.7,16,0.560073176659207
1,0.125,0.3,2,0.560005217479463
2,0.125,0.3,2,0.560005217479463
3,0.125,0.3,2,0.560005217479463
4,0.125,0.3,2,0.560005217479463
5,0.125,0.3,2,0.560005217479463
1,2,0.3,0.03125,0.559909854473234
2,2,0.3,0.03125,0.559909854473234
3,2,0.3,0.03125,0.559909854473234
4,2,0.3,0.03125,0.559909854473234
5,2,0.3,0.03125,0.559909854473234
1,0.125,0.4,1,0.559831853795015
2,0.125,0.4,1,0.559831853795015
3,0.125,0.4,1,0.559831853795015
4,0.125,0.4,1,0.559831853795015
5,0.125,0.4,1,0.559831853795015
1,1024,0.7,8,0.559753986591495
2,1024,0.7,8,0.559753986591495
3,1024,0.7,8,0.559753986591495
4,1024,0.7,8,0.559753986591495
5,1024,0.7,8,0.559753986591495
1,32,0.1,0.015625,0.559659151982773
2,32,0.1,0.015625,0.559659151982773
3,32,0.1,0.015625,0.559659151982773
4,32,0.1,0.015625,0.559659151982773
5,32,0.1,0.015625,0.559659151982773
1,128,0.5,16,0.559453665110623
2,128,0.5,16,0.559453665110623
3,128,0.5,16,0.559453665110623
4,128,0.5,16,0.559453665110623
5,128,0.5,16,0.559453665110623
1,0.125,0.6,0.5,0.559291642827562
2,0.125,0.6,0.5,0.559291642827562
3,0.125,0.6,0.5,0.559291642827562
4,0.125,0.6,0.5,0.559291642827562
5,0.125,0.6,0.5,0.559291642827562
1,0.5,0.5,64,0.559075050511609
2,0.5,0.5,64,0.559075050511609
3,0.5,0.5,64,0.559075050511609
4,0.5,0.5,64,0.559075050511609
5,0.5,0.5,64,0.559075050511609
1,8,0.6,32,0.558896851779366
2,8,0.6,32,0.558896851779366
3,8,0.6,32,0.558896851779366
4,8,0.6,32,0.558896851779366
5,8,0.6,32,0.558896851779366
1,0.125,0.5,0.5,0.558742739692355
2,0.125,0.5,0.5,0.558742739692355
3,0.125,0.5,0.5,0.558742739692355
4,0.125,0.5,0.5,0.558742739692355
5,0.125,0.5,0.5,0.558742739692355
1,0.5,0.4,64,0.558568393797154
2,0.5,0.4,64,0.558568393797154
3,0.5,0.4,64,0.558568393797154
4,0.5,0.4,64,0.558568393797154
5,0.5,0.4,64,0.558568393797154
1,0.0625,0.8,4,0.558331907567925
2,0.0625,0.8,4,0.558331907567925
3,0.0625,0.8,4,0.558331907567925
4,0.0625,0.8,4,0.558331907567925
5,0.0625,0.8,4,0.558331907567925
1,0.125,0.3,4,0.558311389481788
2,0.125,0.3,4,0.558311389481788
3,0.125,0.3,4,0.558311389481788
4,0.125,0.3,4,0.558311389481788
5,0.125,0.3,4,0.558311389481788
1,1,0.6,0.03125,0.558307955061478
2,1,0.6,0.03125,0.558307955061478
3,1,0.6,0.03125,0.558307955061478
4,1,0.6,0.03125,0.558307955061478
5,1,0.6,0.03125,0.558307955061478
1,0.0625,0.7,8,0.558126692896959
2,0.0625,0.7,8,0.558126692896959
3,0.0625,0.7,8,0.558126692896959
4,0.0625,0.7,8,0.558126692896959
5,0.0625,0.7,8,0.558126692896959
1,2,0.6,0.015625,0.558045239878748
2,2,0.6,0.015625,0.558045239878748
3,2,0.6,0.015625,0.558045239878748
4,2,0.6,0.015625,0.558045239878748
5,2,0.6,0.015625,0.558045239878748
1,4096,0.1,2,0.557967179996893
2,4096,0.1,2,0.557967179996893
3,4096,0.1,2,0.557967179996893
4,4096,0.1,2,0.557967179996893
5,4096,0.1,2,0.557967179996893
1,0.25,0.9,0.125,0.557955474467754
2,0.25,0.9,0.125,0.557955474467754
3,0.25,0.9,0.125,0.557955474467754
4,0.25,0.9,0.125,0.557955474467754
5,0.25,0.9,0.125,0.557955474467754
1,4,0.1,0.5,0.557851251354846
2,4,0.1,0.5,0.557851251354846
3,4,0.1,0.5,0.557851251354846
4,4,0.1,0.5,0.557851251354846
5,4,0.1,0.5,0.557851251354846
1,0.5,0.6,0.0625,0.557662487599569
2,0.5,0.6,0.0625,0.557662487599569
3,0.5,0.6,0.0625,0.557662487599569
4,0.5,0.6,0.0625,0.557662487599569
5,0.5,0.6,0.0625,0.557662487599569
1,2,0.6,64,0.557468292534845
2,2,0.6,64,0.557468292534845
3,2,0.6,64,0.557468292534845
4,2,0.6,64,0.557468292534845
5,2,0.6,64,0.557468292534845
1,0.5,0.6,64,0.557296004000309
2,0.5,0.6,64,0.557296004000309
3,0.5,0.6,64,0.557296004000309
4,0.5,0.6,64,0.557296004000309
5,0.5,0.6,64,0.557296004000309
1,0.125,0.7,0.5,0.55729276796334
2,0.125,0.7,0.5,0.55729276796334
3,0.125,0.7,0.5,0.55729276796334
4,0.125,0.7,0.5,0.55729276796334
5,0.125,0.7,0.5,0.55729276796334
1,0.5,0.7,64,0.557230615165601
2,0.5,0.7,64,0.557230615165601
3,0.5,0.7,64,0.557230615165601
4,0.5,0.7,64,0.557230615165601
5,0.5,0.7,64,0.557230615165601
1,2,0.1,4,0.557002250613971
2,2,0.1,4,0.557002250613971
3,2,0.1,4,0.557002250613971
4,2,0.1,4,0.557002250613971
5,2,0.1,4,0.557002250613971
1,256,0.4,16,0.556878670614841
2,256,0.4,16,0.556878670614841
3,256,0.4,16,0.556878670614841
4,256,0.4,16,0.556878670614841
5,256,0.4,16,0.556878670614841
1,64,0.7,16,0.556871467355268
2,64,0.7,16,0.556871467355268
3,64,0.7,16,0.556871467355268
4,64,0.7,16,0.556871467355268
5,64,0.7,16,0.556871467355268
1,2,0.1,1,0.556567622332611
2,2,0.1,1,0.556567622332611
3,2,0.1,1,0.556567622332611
4,2,0.1,1,0.556567622332611
5,2,0.1,1,0.556567622332611
1,0.25,0.3,32,0.556530076960392
2,0.25,0.3,32,0.556530076960392
3,0.25,0.3,32,0.556530076960392
4,0.25,0.3,32,0.556530076960392
5,0.25,0.3,32,0.556530076960392
1,0.5,0.3,64,0.55634830555556
2,0.5,0.3,64,0.55634830555556
3,0.5,0.3,64,0.55634830555556
4,0.5,0.3,64,0.55634830555556
5,0.5,0.3,64,0.55634830555556
1,0.125,0.8,32,0.556290608816777
2,0.125,0.8,32,0.556290608816777
3,0.125,0.8,32,0.556290608816777
4,0.125,0.8,32,0.556290608816777
5,0.125,0.8,32,0.556290608816777
1,0.25,0.8,0.125,0.556262957371582
2,0.25,0.8,0.125,0.556262957371582
3,0.25,0.8,0.125,0.556262957371582
4,0.25,0.8,0.125,0.556262957371582
5,0.25,0.8,0.125,0.556262957371582
1,0.0625,0.8,16,0.556046185653939
2,0.0625,0.8,16,0.556046185653939
3,0.0625,0.8,16,0.556046185653939
4,0.0625,0.8,16,0.556046185653939
5,0.0625,0.8,16,0.556046185653939
1,1,0.3,0.0625,0.555923995604025
2,1,0.3,0.0625,0.555923995604025
3,1,0.3,0.0625,0.555923995604025
4,1,0.3,0.0625,0.555923995604025
5,1,0.3,0.0625,0.555923995604025
1,2,0.8,64,0.555809142661156
2,2,0.8,64,0.555809142661156
3,2,0.8,64,0.555809142661156
4,2,0.8,64,0.555809142661156
5,2,0.8,64,0.555809142661156
1,256,0.8,8,0.555684326986314
2,256,0.8,8,0.555684326986314
3,256,0.8,8,0.555684326986314
4,256,0.8,8,0.555684326986314
5,256,0.8,8,0.555684326986314
1,2048,0.7,8,0.555683220639222
2,2048,0.7,8,0.555683220639222
3,2048,0.7,8,0.555683220639222
4,2048,0.7,8,0.555683220639222
5,2048,0.7,8,0.555683220639222
1,256,0.2,16,0.555469215121371
2,256,0.2,16,0.555469215121371
3,256,0.2,16,0.555469215121371
4,256,0.2,16,0.555469215121371
5,256,0.2,16,0.555469215121371
1,0.0625,0.6,4,0.55525704483299
2,0.0625,0.6,4,0.55525704483299
3,0.0625,0.6,4,0.55525704483299
4,0.0625,0.6,4,0.55525704483299
5,0.0625,0.6,4,0.55525704483299
1,0.25,0.2,1,0.555086137509127
2,0.25,0.2,1,0.555086137509127
3,0.25,0.2,1,0.555086137509127
4,0.25,0.2,1,0.555086137509127
5,0.25,0.2,1,0.555086137509127
1,8,0.9,32,0.555011777251596
2,8,0.9,32,0.555011777251596
3,8,0.9,32,0.555011777251596
4,8,0.9,32,0.555011777251596
5,8,0.9,32,0.555011777251596
1,0.125,0.9,0.5,0.555009644311367
2,0.125,0.9,0.5,0.555009644311367
3,0.125,0.9,0.5,0.555009644311367
4,0.125,0.9,0.5,0.555009644311367
5,0.125,0.9,0.5,0.555009644311367
1,0.125,0.2,4,0.55489733019742
2,0.125,0.2,4,0.55489733019742
3,0.125,0.2,4,0.55489733019742
4,0.125,0.2,4,0.55489733019742
5,0.125,0.2,4,0.55489733019742
1,1,0.2,0.125,0.554652747757118
2,1,0.2,0.125,0.554652747757118
3,1,0.2,0.125,0.554652747757118
4,1,0.2,0.125,0.554652747757118
5,1,0.2,0.125,0.554652747757118
1,0.0625,0.6,2,0.554644608062254
2,0.0625,0.6,2,0.554644608062254
3,0.0625,0.6,2,0.554644608062254
4,0.0625,0.6,2,0.554644608062254
5,0.0625,0.6,2,0.554644608062254
1,0.0625,0.8,2,0.554583435996269
2,0.0625,0.8,2,0.554583435996269
3,0.0625,0.8,2,0.554583435996269
4,0.0625,0.8,2,0.554583435996269
5,0.0625,0.8,2,0.554583435996269
1,32,0.8,16,0.554441252745612
2,32,0.8,16,0.554441252745612
3,32,0.8,16,0.554441252745612
4,32,0.8,16,0.554441252745612
5,32,0.8,16,0.554441252745612
1,2,0.9,64,0.554382883856633
2,2,0.9,64,0.554382883856633
3,2,0.9,64,0.554382883856633
4,2,0.9,64,0.554382883856633
5,2,0.9,64,0.554382883856633
1,0.125,0.2,16,0.554288287875199
2,0.125,0.2,16,0.554288287875199
3,0.125,0.2,16,0.554288287875199
4,0.125,0.2,16,0.554288287875199
5,0.125,0.2,16,0.554288287875199
1,0.125,0.2,2,0.554186509328721
2,0.125,0.2,2,0.554186509328721
3,0.125,0.2,2,0.554186509328721
4,0.125,0.2,2,0.554186509328721
5,0.125,0.2,2,0.554186509328721
1,1,0.5,0.03125,0.554167786281237
2,1,0.5,0.03125,0.554167786281237
3,1,0.5,0.03125,0.554167786281237
4,1,0.5,0.03125,0.554167786281237
5,1,0.5,0.03125,0.554167786281237
1,0.125,0.8,0.5,0.554142567845093
2,0.125,0.8,0.5,0.554142567845093
3,0.125,0.8,0.5,0.554142567845093
4,0.125,0.8,0.5,0.554142567845093
5,0.125,0.8,0.5,0.554142567845093
1,0.0625,0.6,32,0.554117294008438
2,0.0625,0.6,32,0.554117294008438
3,0.0625,0.6,32,0.554117294008438
4,0.0625,0.6,32,0.554117294008438
5,0.0625,0.6,32,0.554117294008438
1,0.25,0.4,0.25,0.55404812559564
2,0.25,0.4,0.25,0.55404812559564
3,0.25,0.4,0.25,0.55404812559564
4,0.25,0.4,0.25,0.55404812559564
5,0.25,0.4,0.25,0.55404812559564
1,0.0625,0.7,2,0.553755423149103
2,0.0625,0.7,2,0.553755423149103
3,0.0625,0.7,2,0.553755423149103
4,0.0625,0.7,2,0.553755423149103
5,0.0625,0.7,2,0.553755423149103
1,8,0.8,32,0.55369121260179
2,8,0.8,32,0.55369121260179
3,8,0.8,32,0.55369121260179
4,8,0.8,32,0.55369121260179
5,8,0.8,32,0.55369121260179
1,2,0.1,8,0.553637329617975
2,2,0.1,8,0.553637329617975
3,2,0.1,8,0.553637329617975
4,2,0.1,8,0.553637329617975
5,2,0.1,8,0.553637329617975
1,0.25,0.7,0.125,0.553460926037084
2,0.25,0.7,0.125,0.553460926037084
3,0.25,0.7,0.125,0.553460926037084
4,0.25,0.7,0.125,0.553460926037084
5,0.25,0.7,0.125,0.553460926037084
1,0.125,0.2,8,0.553359685649578
2,0.125,0.2,8,0.553359685649578
3,0.125,0.2,8,0.553359685649578
4,0.125,0.2,8,0.553359685649578
5,0.125,0.2,8,0.553359685649578
1,2,0.5,0.015625,0.553275824753151
2,2,0.5,0.015625,0.553275824753151
3,2,0.5,0.015625,0.553275824753151
4,2,0.5,0.015625,0.553275824753151
5,2,0.5,0.015625,0.553275824753151
1,256,0.3,16,0.5530996786286
2,256,0.3,16,0.5530996786286
3,256,0.3,16,0.5530996786286
4,256,0.3,16,0.5530996786286
5,256,0.3,16,0.5530996786286
1,0.0625,0.6,16,0.553026389596453
2,0.0625,0.6,16,0.553026389596453
3,0.0625,0.6,16,0.553026389596453
4,0.0625,0.6,16,0.553026389596453
5,0.0625,0.6,16,0.553026389596453
1,0.5,0.5,0.0625,0.552691205704735
2,0.5,0.5,0.0625,0.552691205704735
3,0.5,0.5,0.0625,0.552691205704735
4,0.5,0.5,0.0625,0.552691205704735
5,0.5,0.5,0.0625,0.552691205704735
1,4,0.1,0.125,0.552416082040927
2,4,0.1,0.125,0.552416082040927
3,4,0.1,0.125,0.552416082040927
4,4,0.1,0.125,0.552416082040927
5,4,0.1,0.125,0.552416082040927
1,0.0625,0.6,8,0.551950068537885
2,0.0625,0.6,8,0.551950068537885
3,0.0625,0.6,8,0.551950068537885
4,0.0625,0.6,8,0.551950068537885
5,0.0625,0.6,8,0.551950068537885
1,0.125,0.3,1,0.551643962751213
2,0.125,0.3,1,0.551643962751213
3,0.125,0.3,1,0.551643962751213
4,0.125,0.3,1,0.551643962751213
5,0.125,0.3,1,0.551643962751213
1,32,0.4,32,0.55146366601526
2,32,0.4,32,0.55146366601526
3,32,0.4,32,0.55146366601526
4,32,0.4,32,0.55146366601526
5,32,0.4,32,0.55146366601526
1,8,0.7,32,0.551441483336126
2,8,0.7,32,0.551441483336126
3,8,0.7,32,0.551441483336126
4,8,0.7,32,0.551441483336126
5,8,0.7,32,0.551441483336126
1,4,0.2,0.015625,0.551224059529495
2,4,0.2,0.015625,0.551224059529495
3,4,0.2,0.015625,0.551224059529495
4,4,0.2,0.015625,0.551224059529495
5,4,0.2,0.015625,0.551224059529495
1,0.125,0.9,32,0.550996079550434
2,0.125,0.9,32,0.550996079550434
3,0.125,0.9,32,0.550996079550434
4,0.125,0.9,32,0.550996079550434
5,0.125,0.9,32,0.550996079550434
1,0.25,0.9,64,0.550951713290232
2,0.25,0.9,64,0.550951713290232
3,0.25,0.9,64,0.550951713290232
4,0.25,0.9,64,0.550951713290232
5,0.25,0.9,64,0.550951713290232
1,0.25,0.6,0.125,0.550931849455323
2,0.25,0.6,0.125,0.550931849455323
3,0.25,0.6,0.125,0.550931849455323
4,0.25,0.6,0.125,0.550931849455323
5,0.25,0.6,0.125,0.550931849455323
1,0.125,0.6,64,0.550882739503005
2,0.125,0.6,64,0.550882739503005
3,0.125,0.6,64,0.550882739503005
4,0.125,0.6,64,0.550882739503005
5,0.125,0.6,64,0.550882739503005
1,4096,0.6,8,0.550666861344533
2,4096,0.6,8,0.550666861344533
3,4096,0.6,8,0.550666861344533
4,4096,0.6,8,0.550666861344533
5,4096,0.6,8,0.550666861344533
1,2,0.2,64,0.550561469367173
2,2,0.2,64,0.550561469367173
3,2,0.2,64,0.550561469367173
4,2,0.2,64,0.550561469367173
5,2,0.2,64,0.550561469367173
1,2,0.3,64,0.550416176735964
2,2,0.3,64,0.550416176735964
3,2,0.3,64,0.550416176735964
4,2,0.3,64,0.550416176735964
5,2,0.3,64,0.550416176735964
1,2,0.7,64,0.550402650422545
2,2,0.7,64,0.550402650422545
3,2,0.7,64,0.550402650422545
4,2,0.7,64,0.550402650422545
5,2,0.7,64,0.550402650422545
1,0.25,0.2,0.5,0.550204316352467
2,0.25,0.2,0.5,0.550204316352467
3,0.25,0.2,0.5,0.550204316352467
4,0.25,0.2,0.5,0.550204316352467
5,0.25,0.2,0.5,0.550204316352467
1,0.5,0.3,0.125,0.54967542560942
2,0.5,0.3,0.125,0.54967542560942
3,0.5,0.3,0.125,0.54967542560942
4,0.5,0.3,0.125,0.54967542560942
5,0.5,0.3,0.125,0.54967542560942
1,0.0625,0.9,8,0.548950157091348
2,0.0625,0.9,8,0.548950157091348
3,0.0625,0.9,8,0.548950157091348
4,0.0625,0.9,8,0.548950157091348
5,0.0625,0.9,8,0.548950157091348
1,0.125,0.2,32,0.548810775138309
2,0.125,0.2,32,0.548810775138309
3,0.125,0.2,32,0.548810775138309
4,0.125,0.2,32,0.548810775138309
5,0.125,0.2,32,0.548810775138309
1,0.0625,0.5,2,0.54869893234881
2,0.0625,0.5,2,0.54869893234881
3,0.0625,0.5,2,0.54869893234881
4,0.0625,0.5,2,0.54869893234881
5,0.0625,0.5,2,0.54869893234881
1,4,0.4,64,0.548460720076954
2,4,0.4,64,0.548460720076954
3,4,0.4,64,0.548460720076954
4,4,0.4,64,0.548460720076954
5,4,0.4,64,0.548460720076954
1,32,0.9,16,0.548413933371372
2,32,0.9,16,0.548413933371372
3,32,0.9,16,0.548413933371372
4,32,0.9,16,0.548413933371372
5,32,0.9,16,0.548413933371372
1,0.25,0.5,0.125,0.548309742497762
2,0.25,0.5,0.125,0.548309742497762
3,0.25,0.5,0.125,0.548309742497762
4,0.25,0.5,0.125,0.548309742497762
5,0.25,0.5,0.125,0.548309742497762
1,0.0625,0.7,32,0.547949028448005
2,0.0625,0.7,32,0.547949028448005
3,0.0625,0.7,32,0.547949028448005
4,0.0625,0.7,32,0.547949028448005
5,0.0625,0.7,32,0.547949028448005
1,0.125,0.3,8,0.547852692105883
2,0.125,0.3,8,0.547852692105883
3,0.125,0.3,8,0.547852692105883
4,0.125,0.3,8,0.547852692105883
5,0.125,0.3,8,0.547852692105883
1,0.0625,0.9,2,0.547626466481093
2,0.0625,0.9,2,0.547626466481093
3,0.0625,0.9,2,0.547626466481093
4,0.0625,0.9,2,0.547626466481093
5,0.0625,0.9,2,0.547626466481093
1,0.25,0.5,64,0.54760209228661
2,0.25,0.5,64,0.54760209228661
3,0.25,0.5,64,0.54760209228661
4,0.25,0.5,64,0.54760209228661
5,0.25,0.5,64,0.54760209228661
1,0.25,0.9,0.0625,0.547386136305416
2,0.25,0.9,0.0625,0.547386136305416
3,0.25,0.9,0.0625,0.547386136305416
4,0.25,0.9,0.0625,0.547386136305416
5,0.25,0.9,0.0625,0.547386136305416
1,0.0625,0.9,4,0.547319611555807
2,0.0625,0.9,4,0.547319611555807
3,0.0625,0.9,4,0.547319611555807
4,0.0625,0.9,4,0.547319611555807
5,0.0625,0.9,4,0.547319611555807
1,0.125,0.4,0.5,0.547274451326989
2,0.125,0.4,0.5,0.547274451326989
3,0.125,0.4,0.5,0.547274451326989
4,0.125,0.4,0.5,0.547274451326989
5,0.125,0.4,0.5,0.547274451326989
1,0.25,0.6,64,0.547268808200218
2,0.25,0.6,64,0.547268808200218
3,0.25,0.6,64,0.547268808200218
4,0.25,0.6,64,0.547268808200218
5,0.25,0.6,64,0.547268808200218
1,4096,0.7,8,0.547211389860505
2,4096,0.7,8,0.547211389860505
3,4096,0.7,8,0.547211389860505
4,4096,0.7,8,0.547211389860505
5,4096,0.7,8,0.547211389860505
1,32,0.1,16,0.547106892027742
2,32,0.1,16,0.547106892027742
3,32,0.1,16,0.547106892027742
4,32,0.1,16,0.547106892027742
5,32,0.1,16,0.547106892027742
1,0.25,0.7,64,0.546727189461434
2,0.25,0.7,64,0.546727189461434
3,0.25,0.7,64,0.546727189461434
4,0.25,0.7,64,0.546727189461434
5,0.25,0.7,64,0.546727189461434
1,32,0.5,32,0.546677375879357
2,32,0.5,32,0.546677375879357
3,32,0.5,32,0.546677375879357
4,32,0.5,32,0.546677375879357
5,32,0.5,32,0.546677375879357
1,2,0.4,0.015625,0.546587659353609
2,2,0.4,0.015625,0.546587659353609
3,2,0.4,0.015625,0.546587659353609
4,2,0.4,0.015625,0.546587659353609
5,2,0.4,0.015625,0.546587659353609
1,2,0.1,16,0.54642718168848
2,2,0.1,16,0.54642718168848
3,2,0.1,16,0.54642718168848
4,2,0.1,16,0.54642718168848
5,2,0.1,16,0.54642718168848
1,32,0.2,32,0.546385308116428
2,32,0.2,32,0.546385308116428
