"lag","cost","nu","gamma","corr_pred"
3,64,0.6,4096,0.00778809371692502
4,64,0.6,4096,0.00778809371692502
5,64,0.6,4096,0.00778809371692502
1,64,0.5,4096,0.00778622283933026
2,64,0.5,4096,0.00778622283933026
3,64,0.5,4096,0.00778622283933026
4,64,0.5,4096,0.00778622283933026
5,64,0.5,4096,0.00778622283933026
1,64,0.7,4096,0.00777925732572143
2,64,0.7,4096,0.00777925732572143
3,64,0.7,4096,0.00777925732572143
4,64,0.7,4096,0.00777925732572143
5,64,0.7,4096,0.00777925732572143
1,512,0.5,0.5,0.00749544508304453
2,512,0.5,0.5,0.00749544508304453
3,512,0.5,0.5,0.00749544508304453
4,512,0.5,0.5,0.00749544508304453
5,512,0.5,0.5,0.00749544508304453
1,2048,0.2,512,0.00742689695435566
2,2048,0.2,512,0.00742689695435566
3,2048,0.2,512,0.00742689695435566
4,2048,0.2,512,0.00742689695435566
5,2048,0.2,512,0.00742689695435566
1,1024,0.8,32,0.00741665551631399
2,1024,0.8,32,0.00741665551631399
3,1024,0.8,32,0.00741665551631399
4,1024,0.8,32,0.00741665551631399
5,1024,0.8,32,0.00741665551631399
1,1024,0.9,32,0.0073596965321181
2,1024,0.9,32,0.0073596965321181
3,1024,0.9,32,0.0073596965321181
4,1024,0.9,32,0.0073596965321181
5,1024,0.9,32,0.0073596965321181
1,4,0.5,256,0.00732756751778012
2,4,0.5,256,0.00732756751778012
3,4,0.5,256,0.00732756751778012
4,4,0.5,256,0.00732756751778012
5,4,0.5,256,0.00732756751778012
1,4,0.7,32,0.00727042545933949
2,4,0.7,32,0.00727042545933949
3,4,0.7,32,0.00727042545933949
4,4,0.7,32,0.00727042545933949
5,4,0.7,32,0.00727042545933949
1,16,0.2,2048,0.00724567946531648
2,16,0.2,2048,0.00724567946531648
3,16,0.2,2048,0.00724567946531648
4,16,0.2,2048,0.00724567946531648
5,16,0.2,2048,0.00724567946531648
1,0.5,0.9,512,0.00690795632843997
2,0.5,0.9,512,0.00690795632843997
3,0.5,0.9,512,0.00690795632843997
4,0.5,0.9,512,0.00690795632843997
5,0.5,0.9,512,0.00690795632843997
1,1,0.7,64,0.00688761875748714
2,1,0.7,64,0.00688761875748714
3,1,0.7,64,0.00688761875748714
4,1,0.7,64,0.00688761875748714
5,1,0.7,64,0.00688761875748714
1,256,0.2,0.125,0.0068814396888278
2,256,0.2,0.125,0.0068814396888278
3,256,0.2,0.125,0.0068814396888278
4,256,0.2,0.125,0.0068814396888278
5,256,0.2,0.125,0.0068814396888278
1,0.0625,0.8,1,0.00674585472754411
2,0.0625,0.8,1,0.00674585472754411
3,0.0625,0.8,1,0.00674585472754411
4,0.0625,0.8,1,0.00674585472754411
5,0.0625,0.8,1,0.00674585472754411
1,2,0.1,4096,0.00651662773007142
2,2,0.1,4096,0.00651662773007142
3,2,0.1,4096,0.00651662773007142
4,2,0.1,4096,0.00651662773007142
5,2,0.1,4096,0.00651662773007142
1,128,0.5,4096,0.00641413770955512
2,128,0.5,4096,0.00641413770955512
3,128,0.5,4096,0.00641413770955512
4,128,0.5,4096,0.00641413770955512
5,128,0.5,4096,0.00641413770955512
1,128,0.4,4096,0.0064052795457603
2,128,0.4,4096,0.0064052795457603
3,128,0.4,4096,0.0064052795457603
4,128,0.4,4096,0.0064052795457603
5,128,0.4,4096,0.0064052795457603
1,128,0.3,4096,0.00640406797735578
2,128,0.3,4096,0.00640406797735578
3,128,0.3,4096,0.00640406797735578
4,128,0.3,4096,0.00640406797735578
5,128,0.3,4096,0.00640406797735578
1,128,0.9,4096,0.00639144920256584
2,128,0.9,4096,0.00639144920256584
3,128,0.9,4096,0.00639144920256584
4,128,0.9,4096,0.00639144920256584
5,128,0.9,4096,0.00639144920256584
1,128,0.8,4096,0.00639136774037903
2,128,0.8,4096,0.00639136774037903
3,128,0.8,4096,0.00639136774037903
4,128,0.8,4096,0.00639136774037903
5,128,0.8,4096,0.00639136774037903
1,128,0.6,4096,0.00637404969351198
2,128,0.6,4096,0.00637404969351198
3,128,0.6,4096,0.00637404969351198
4,128,0.6,4096,0.00637404969351198
5,128,0.6,4096,0.00637404969351198
1,128,0.7,4096,0.00637385714458466
2,128,0.7,4096,0.00637385714458466
3,128,0.7,4096,0.00637385714458466
4,128,0.7,4096,0.00637385714458466
5,128,0.7,4096,0.00637385714458466
1,128,0.2,4096,0.00637041743258513
2,128,0.2,4096,0.00637041743258513
3,128,0.2,4096,0.00637041743258513
4,128,0.2,4096,0.00637041743258513
5,128,0.2,4096,0.00637041743258513
1,128,0.1,4096,0.00636053873864882
2,128,0.1,4096,0.00636053873864882
3,128,0.1,4096,0.00636053873864882
4,128,0.1,4096,0.00636053873864882
5,128,0.1,4096,0.00636053873864882
1,4,0.7,2048,0.00611744241275677
2,4,0.7,2048,0.00611744241275677
3,4,0.7,2048,0.00611744241275677
4,4,0.7,2048,0.00611744241275677
5,4,0.7,2048,0.00611744241275677
1,4,0.8,2048,0.00609997034757927
2,4,0.8,2048,0.00609997034757927
3,4,0.8,2048,0.00609997034757927
4,4,0.8,2048,0.00609997034757927
5,4,0.8,2048,0.00609997034757927
1,4,0.6,2048,0.00609895229650742
2,4,0.6,2048,0.00609895229650742
3,4,0.6,2048,0.00609895229650742
4,4,0.6,2048,0.00609895229650742
5,4,0.6,2048,0.00609895229650742
1,4,0.5,2048,0.0060865299787358
2,4,0.5,2048,0.0060865299787358
3,4,0.5,2048,0.0060865299787358
4,4,0.5,2048,0.0060865299787358
5,4,0.5,2048,0.0060865299787358
1,4,0.9,2048,0.00608110747578588
2,4,0.9,2048,0.00608110747578588
3,4,0.9,2048,0.00608110747578588
4,4,0.9,2048,0.00608110747578588
5,4,0.9,2048,0.00608110747578588
1,2048,0.3,64,0.00582460496805947
2,2048,0.3,64,0.00582460496805947
3,2048,0.3,64,0.00582460496805947
4,2048,0.3,64,0.00582460496805947
5,2048,0.3,64,0.00582460496805947
1,32,0.3,8,0.00579779989620102
2,32,0.3,8,0.00579779989620102
3,32,0.3,8,0.00579779989620102
4,32,0.3,8,0.00579779989620102
5,32,0.3,8,0.00579779989620102
1,64,0.1,2048,0.0057100730324448
2,64,0.1,2048,0.0057100730324448
3,64,0.1,2048,0.0057100730324448
4,64,0.1,2048,0.0057100730324448
5,64,0.1,2048,0.0057100730324448
1,8,0.5,2048,0.00558576255909657
2,8,0.5,2048,0.00558576255909657
3,8,0.5,2048,0.00558576255909657
4,8,0.5,2048,0.00558576255909657
5,8,0.5,2048,0.00558576255909657
1,8,0.7,2048,0.00557039082309347
2,8,0.7,2048,0.00557039082309347
3,8,0.7,2048,0.00557039082309347
4,8,0.7,2048,0.00557039082309347
5,8,0.7,2048,0.00557039082309347
1,8,0.6,2048,0.00556954745454193
2,8,0.6,2048,0.00556954745454193
3,8,0.6,2048,0.00556954745454193
4,8,0.6,2048,0.00556954745454193
5,8,0.6,2048,0.00556954745454193
1,8,0.4,2048,0.00556639880545524
2,8,0.4,2048,0.00556639880545524
3,8,0.4,2048,0.00556639880545524
4,8,0.4,2048,0.00556639880545524
5,8,0.4,2048,0.00556639880545524
1,8,0.8,2048,0.0055608953606289
2,8,0.8,2048,0.0055608953606289
3,8,0.8,2048,0.0055608953606289
4,8,0.8,2048,0.0055608953606289
5,8,0.8,2048,0.0055608953606289
1,0.0625,0.1,1024,0.00554577361579515
2,0.0625,0.1,1024,0.00554577361579515
3,0.0625,0.1,1024,0.00554577361579515
4,0.0625,0.1,1024,0.00554577361579515
5,0.0625,0.1,1024,0.00554577361579515
1,2048,0.4,2,0.00554398462050085
2,2048,0.4,2,0.00554398462050085
3,2048,0.4,2,0.00554398462050085
4,2048,0.4,2,0.00554398462050085
5,2048,0.4,2,0.00554398462050085
1,8,0.9,2048,0.00553212948802233
2,8,0.9,2048,0.00553212948802233
3,8,0.9,2048,0.00553212948802233
4,8,0.9,2048,0.00553212948802233
5,8,0.9,2048,0.00553212948802233
1,0.0625,0.6,4096,0.0054469525205627
2,0.0625,0.6,4096,0.0054469525205627
3,0.0625,0.6,4096,0.0054469525205627
4,0.0625,0.6,4096,0.0054469525205627
5,0.0625,0.6,4096,0.0054469525205627
1,0.25,0.1,256,0.00540963717366455
2,0.25,0.1,256,0.00540963717366455
3,0.25,0.1,256,0.00540963717366455
4,0.25,0.1,256,0.00540963717366455
5,0.25,0.1,256,0.00540963717366455
1,256,0.4,4096,0.00540449382549794
2,256,0.4,4096,0.00540449382549794
3,256,0.4,4096,0.00540449382549794
4,256,0.4,4096,0.00540449382549794
5,256,0.4,4096,0.00540449382549794
1,256,0.3,4096,0.00540253310698754
2,256,0.3,4096,0.00540253310698754
3,256,0.3,4096,0.00540253310698754
4,256,0.3,4096,0.00540253310698754
5,256,0.3,4096,0.00540253310698754
1,256,0.7,4096,0.00539686038523755
2,256,0.7,4096,0.00539686038523755
3,256,0.7,4096,0.00539686038523755
4,256,0.7,4096,0.00539686038523755
5,256,0.7,4096,0.00539686038523755
1,4,0.8,32,0.00539605027102044
2,4,0.8,32,0.00539605027102044
3,4,0.8,32,0.00539605027102044
4,4,0.8,32,0.00539605027102044
5,4,0.8,32,0.00539605027102044
1,256,0.8,4096,0.00538690286823717
2,256,0.8,4096,0.00538690286823717
3,256,0.8,4096,0.00538690286823717
4,256,0.8,4096,0.00538690286823717
5,256,0.8,4096,0.00538690286823717
1,256,0.5,4096,0.00538072926982416
2,256,0.5,4096,0.00538072926982416
3,256,0.5,4096,0.00538072926982416
4,256,0.5,4096,0.00538072926982416
5,256,0.5,4096,0.00538072926982416
1,256,0.6,4096,0.00537874221487335
2,256,0.6,4096,0.00537874221487335
3,256,0.6,4096,0.00537874221487335
4,256,0.6,4096,0.00537874221487335
5,256,0.6,4096,0.00537874221487335
1,256,0.2,4096,0.00537500807973249
2,256,0.2,4096,0.00537500807973249
3,256,0.2,4096,0.00537500807973249
4,256,0.2,4096,0.00537500807973249
5,256,0.2,4096,0.00537500807973249
1,256,0.9,4096,0.00537306893028632
2,256,0.9,4096,0.00537306893028632
3,256,0.9,4096,0.00537306893028632
4,256,0.9,4096,0.00537306893028632
5,256,0.9,4096,0.00537306893028632
1,256,0.1,4096,0.00537090182261467
2,256,0.1,4096,0.00537090182261467
3,256,0.1,4096,0.00537090182261467
4,256,0.1,4096,0.00537090182261467
5,256,0.1,4096,0.00537090182261467
1,0.5,0.8,256,0.00531088127951089
2,0.5,0.8,256,0.00531088127951089
3,0.5,0.8,256,0.00531088127951089
4,0.5,0.8,256,0.00531088127951089
5,0.5,0.8,256,0.00531088127951089
1,0.25,0.1,512,0.00529882390042461
2,0.25,0.1,512,0.00529882390042461
3,0.25,0.1,512,0.00529882390042461
4,0.25,0.1,512,0.00529882390042461
5,0.25,0.1,512,0.00529882390042461
1,32,0.3,16,0.00526118567777577
2,32,0.3,16,0.00526118567777577
3,32,0.3,16,0.00526118567777577
4,32,0.3,16,0.00526118567777577
5,32,0.3,16,0.00526118567777577
1,0.0625,0.8,32,0.00509873118793149
2,0.0625,0.8,32,0.00509873118793149
3,0.0625,0.8,32,0.00509873118793149
4,0.0625,0.8,32,0.00509873118793149
5,0.0625,0.8,32,0.00509873118793149
1,2,0.5,2048,0.00505686766147185
2,2,0.5,2048,0.00505686766147185
3,2,0.5,2048,0.00505686766147185
4,2,0.5,2048,0.00505686766147185
5,2,0.5,2048,0.00505686766147185
1,128,0.7,0.25,0.00489326016906518
2,128,0.7,0.25,0.00489326016906518
3,128,0.7,0.25,0.00489326016906518
4,128,0.7,0.25,0.00489326016906518
5,128,0.7,0.25,0.00489326016906518
1,4096,0.5,0.25,0.00482273048676133
2,4096,0.5,0.25,0.00482273048676133
3,4096,0.5,0.25,0.00482273048676133
4,4096,0.5,0.25,0.00482273048676133
5,4096,0.5,0.25,0.00482273048676133
1,1024,0.7,32,0.00480417926245555
2,1024,0.7,32,0.00480417926245555
3,1024,0.7,32,0.00480417926245555
4,1024,0.7,32,0.00480417926245555
5,1024,0.7,32,0.00480417926245555
1,256,0.7,0.125,0.00470996129984643
2,256,0.7,0.125,0.00470996129984643
3,256,0.7,0.125,0.00470996129984643
4,256,0.7,0.125,0.00470996129984643
5,256,0.7,0.125,0.00470996129984643
1,4096,0.6,0.125,0.00460720533113214
2,4096,0.6,0.125,0.00460720533113214
3,4096,0.6,0.125,0.00460720533113214
4,4096,0.6,0.125,0.00460720533113214
5,4096,0.6,0.125,0.00460720533113214
1,256,0.6,0.25,0.00447717662864505
2,256,0.6,0.25,0.00447717662864505
3,256,0.6,0.25,0.00447717662864505
4,256,0.6,0.25,0.00447717662864505
5,256,0.6,0.25,0.00447717662864505
1,512,0.3,4096,0.00442758143032345
2,512,0.3,4096,0.00442758143032345
3,512,0.3,4096,0.00442758143032345
4,512,0.3,4096,0.00442758143032345
5,512,0.3,4096,0.00442758143032345
1,512,0.4,4096,0.00440992800508931
2,512,0.4,4096,0.00440992800508931
3,512,0.4,4096,0.00440992800508931
4,512,0.4,4096,0.00440992800508931
5,512,0.4,4096,0.00440992800508931
1,512,0.5,4096,0.00440046061251441
2,512,0.5,4096,0.00440046061251441
3,512,0.5,4096,0.00440046061251441
4,512,0.5,4096,0.00440046061251441
5,512,0.5,4096,0.00440046061251441
1,512,0.6,4096,0.00439116521996772
2,512,0.6,4096,0.00439116521996772
3,512,0.6,4096,0.00439116521996772
4,512,0.6,4096,0.00439116521996772
5,512,0.6,4096,0.00439116521996772
1,512,0.7,4096,0.004389896619657
2,512,0.7,4096,0.004389896619657
3,512,0.7,4096,0.004389896619657
4,512,0.7,4096,0.004389896619657
5,512,0.7,4096,0.004389896619657
1,512,0.8,4096,0.00438836088618918
2,512,0.8,4096,0.00438836088618918
3,512,0.8,4096,0.00438836088618918
4,512,0.8,4096,0.00438836088618918
5,512,0.8,4096,0.00438836088618918
1,512,0.2,4096,0.00438827135142357
2,512,0.2,4096,0.00438827135142357
3,512,0.2,4096,0.00438827135142357
4,512,0.2,4096,0.00438827135142357
5,512,0.2,4096,0.00438827135142357
1,512,0.9,4096,0.00438416897997229
2,512,0.9,4096,0.00438416897997229
3,512,0.9,4096,0.00438416897997229
4,512,0.9,4096,0.00438416897997229
5,512,0.9,4096,0.00438416897997229
1,16,0.1,512,0.0043694404438189
2,16,0.1,512,0.0043694404438189
3,16,0.1,512,0.0043694404438189
4,16,0.1,512,0.0043694404438189
5,16,0.1,512,0.0043694404438189
1,512,0.1,4096,0.00436602108511107
2,512,0.1,4096,0.00436602108511107
3,512,0.1,4096,0.00436602108511107
4,512,0.1,4096,0.00436602108511107
5,512,0.1,4096,0.00436602108511107
1,1024,0.7,4,0.00435826702778915
2,1024,0.7,4,0.00435826702778915
3,1024,0.7,4,0.00435826702778915
4,1024,0.7,4,0.00435826702778915
5,1024,0.7,4,0.00435826702778915
1,1,0.6,512,0.00412554390564363
2,1,0.6,512,0.00412554390564363
3,1,0.6,512,0.00412554390564363
4,1,0.6,512,0.00412554390564363
5,1,0.6,512,0.00412554390564363
1,4,0.9,32,0.00408358415217908
2,4,0.9,32,0.00408358415217908
3,4,0.9,32,0.00408358415217908
4,4,0.9,32,0.00408358415217908
5,4,0.9,32,0.00408358415217908
1,256,0.8,0.25,0.00406186507551843
2,256,0.8,0.25,0.00406186507551843
3,256,0.8,0.25,0.00406186507551843
4,256,0.8,0.25,0.00406186507551843
5,256,0.8,0.25,0.00406186507551843
1,8,0.6,16,0.00399523235464038
2,8,0.6,16,0.00399523235464038
3,8,0.6,16,0.00399523235464038
4,8,0.6,16,0.00399523235464038
5,8,0.6,16,0.00399523235464038
1,0.25,0.6,4096,0.00396579279210825
2,0.25,0.6,4096,0.00396579279210825
3,0.25,0.6,4096,0.00396579279210825
4,0.25,0.6,4096,0.00396579279210825
5,0.25,0.6,4096,0.00396579279210825
1,64,0.2,512,0.0039228760277045
2,64,0.2,512,0.0039228760277045
3,64,0.2,512,0.0039228760277045
4,64,0.2,512,0.0039228760277045
5,64,0.2,512,0.0039228760277045
1,32,0.3,2048,0.00381207551582222
2,32,0.3,2048,0.00381207551582222
3,32,0.3,2048,0.00381207551582222
4,32,0.3,2048,0.00381207551582222
5,32,0.3,2048,0.00381207551582222
1,4096,0.3,4096,0.00381041645896019
2,4096,0.3,4096,0.00381041645896019
3,4096,0.3,4096,0.00381041645896019
4,4096,0.3,4096,0.00381041645896019
5,4096,0.3,4096,0.00381041645896019
1,32,0.2,2048,0.00380194315979906
2,32,0.2,2048,0.00380194315979906
3,32,0.2,2048,0.00380194315979906
4,32,0.2,2048,0.00380194315979906
5,32,0.2,2048,0.00380194315979906
1,1024,0.4,4096,0.00380083078368556
2,1024,0.4,4096,0.00380083078368556
3,1024,0.4,4096,0.00380083078368556
4,1024,0.4,4096,0.00380083078368556
5,1024,0.4,4096,0.00380083078368556
1,2048,0.4,4096,0.0038004826400039
2,2048,0.4,4096,0.0038004826400039
3,2048,0.4,4096,0.0038004826400039
4,2048,0.4,4096,0.0038004826400039
5,2048,0.4,4096,0.0038004826400039
1,32,0.4,2048,0.00379779667158262
2,32,0.4,2048,0.00379779667158262
3,32,0.4,2048,0.00379779667158262
4,32,0.4,2048,0.00379779667158262
5,32,0.4,2048,0.00379779667158262
1,4096,0.4,4096,0.0037940189168194
2,4096,0.4,4096,0.0037940189168194
3,4096,0.4,4096,0.0037940189168194
4,4096,0.4,4096,0.0037940189168194
5,4096,0.4,4096,0.0037940189168194
1,2048,0.3,4096,0.0037891214628389
2,2048,0.3,4096,0.0037891214628389
3,2048,0.3,4096,0.0037891214628389
4,2048,0.3,4096,0.0037891214628389
5,2048,0.3,4096,0.0037891214628389
1,4096,0.7,4096,0.00378583457878258
2,4096,0.7,4096,0.00378583457878258
3,4096,0.7,4096,0.00378583457878258
4,4096,0.7,4096,0.00378583457878258
5,4096,0.7,4096,0.00378583457878258
1,1024,0.3,4096,0.00378515101195449
2,1024,0.3,4096,0.00378515101195449
3,1024,0.3,4096,0.00378515101195449
4,1024,0.3,4096,0.00378515101195449
5,1024,0.3,4096,0.00378515101195449
1,8,0.9,0.5,0.00378493849176702
2,8,0.9,0.5,0.00378493849176702
3,8,0.9,0.5,0.00378493849176702
4,8,0.9,0.5,0.00378493849176702
5,8,0.9,0.5,0.00378493849176702
1,4096,0.6,4096,0.00378205180095048
2,4096,0.6,4096,0.00378205180095048
3,4096,0.6,4096,0.00378205180095048
4,4096,0.6,4096,0.00378205180095048
5,4096,0.6,4096,0.00378205180095048
1,2048,0.5,4096,0.00378151381456993
2,2048,0.5,4096,0.00378151381456993
3,2048,0.5,4096,0.00378151381456993
4,2048,0.5,4096,0.00378151381456993
5,2048,0.5,4096,0.00378151381456993
1,4096,0.5,4096,0.0037793396553955
2,4096,0.5,4096,0.0037793396553955
3,4096,0.5,4096,0.0037793396553955
4,4096,0.5,4096,0.0037793396553955
5,4096,0.5,4096,0.0037793396553955
1,1024,0.5,4096,0.00377921099089729
2,1024,0.5,4096,0.00377921099089729
3,1024,0.5,4096,0.00377921099089729
4,1024,0.5,4096,0.00377921099089729
5,1024,0.5,4096,0.00377921099089729
1,1024,0.6,4096,0.00377762898515806
2,1024,0.6,4096,0.00377762898515806
3,1024,0.6,4096,0.00377762898515806
4,1024,0.6,4096,0.00377762898515806
5,1024,0.6,4096,0.00377762898515806
1,32,0.9,2048,0.0037772683597046
2,32,0.9,2048,0.0037772683597046
3,32,0.9,2048,0.0037772683597046
4,32,0.9,2048,0.0037772683597046
5,32,0.9,2048,0.0037772683597046
1,2048,0.6,4096,0.00377489658419231
2,2048,0.6,4096,0.00377489658419231
3,2048,0.6,4096,0.00377489658419231
4,2048,0.6,4096,0.00377489658419231
5,2048,0.6,4096,0.00377489658419231
1,32,0.5,2048,0.00377381079451369
2,32,0.5,2048,0.00377381079451369
3,32,0.5,2048,0.00377381079451369
4,32,0.5,2048,0.00377381079451369
5,32,0.5,2048,0.00377381079451369
1,32,0.8,2048,0.00377366936760966
2,32,0.8,2048,0.00377366936760966
3,32,0.8,2048,0.00377366936760966
4,32,0.8,2048,0.00377366936760966
5,32,0.8,2048,0.00377366936760966
1,32,0.6,2048,0.00377309327352365
2,32,0.6,2048,0.00377309327352365
3,32,0.6,2048,0.00377309327352365
4,32,0.6,2048,0.00377309327352365
5,32,0.6,2048,0.00377309327352365
1,4096,0.2,4096,0.003772841261291
2,4096,0.2,4096,0.003772841261291
3,4096,0.2,4096,0.003772841261291
4,4096,0.2,4096,0.003772841261291
5,4096,0.2,4096,0.003772841261291
1,4096,0.1,4096,0.00377160334755785
2,4096,0.1,4096,0.00377160334755785
3,4096,0.1,4096,0.00377160334755785
4,4096,0.1,4096,0.00377160334755785
5,4096,0.1,4096,0.00377160334755785
1,1024,0.8,4096,0.00377136097781971
2,1024,0.8,4096,0.00377136097781971
3,1024,0.8,4096,0.00377136097781971
4,1024,0.8,4096,0.00377136097781971
5,1024,0.8,4096,0.00377136097781971
1,8,0.5,1,0.00376941229389578
2,8,0.5,1,0.00376941229389578
3,8,0.5,1,0.00376941229389578
4,8,0.5,1,0.00376941229389578
5,8,0.5,1,0.00376941229389578
1,2048,0.7,4096,0.00376778030008115
2,2048,0.7,4096,0.00376778030008115
3,2048,0.7,4096,0.00376778030008115
4,2048,0.7,4096,0.00376778030008115
5,2048,0.7,4096,0.00376778030008115
1,4096,0.8,4096,0.00376614464696785
2,4096,0.8,4096,0.00376614464696785
3,4096,0.8,4096,0.00376614464696785
4,4096,0.8,4096,0.00376614464696785
5,4096,0.8,4096,0.00376614464696785
1,1024,0.2,4096,0.00376603450216011
2,1024,0.2,4096,0.00376603450216011
3,1024,0.2,4096,0.00376603450216011
4,1024,0.2,4096,0.00376603450216011
5,1024,0.2,4096,0.00376603450216011
1,1024,0.9,4096,0.00376548349229744
2,1024,0.9,4096,0.00376548349229744
3,1024,0.9,4096,0.00376548349229744
4,1024,0.9,4096,0.00376548349229744
5,1024,0.9,4096,0.00376548349229744
1,1024,0.7,4096,0.00376494205278635
2,1024,0.7,4096,0.00376494205278635
3,1024,0.7,4096,0.00376494205278635
4,1024,0.7,4096,0.00376494205278635
5,1024,0.7,4096,0.00376494205278635
1,2048,0.8,4096,0.00376422767584085
2,2048,0.8,4096,0.00376422767584085
3,2048,0.8,4096,0.00376422767584085
4,2048,0.8,4096,0.00376422767584085
5,2048,0.8,4096,0.00376422767584085
1,2048,0.2,4096,0.00376367299071858
2,2048,0.2,4096,0.00376367299071858
3,2048,0.2,4096,0.00376367299071858
4,2048,0.2,4096,0.00376367299071858
5,2048,0.2,4096,0.00376367299071858
1,2048,0.1,4096,0.00376343775419507
2,2048,0.1,4096,0.00376343775419507
3,2048,0.1,4096,0.00376343775419507
4,2048,0.1,4096,0.00376343775419507
5,2048,0.1,4096,0.00376343775419507
1,4096,0.9,4096,0.00376053995144477
2,4096,0.9,4096,0.00376053995144477
3,4096,0.9,4096,0.00376053995144477
4,4096,0.9,4096,0.00376053995144477
5,4096,0.9,4096,0.00376053995144477
1,1024,0.1,4096,0.00375602073366723
2,1024,0.1,4096,0.00375602073366723
3,1024,0.1,4096,0.00375602073366723
4,1024,0.1,4096,0.00375602073366723
5,1024,0.1,4096,0.00375602073366723
1,2048,0.9,4096,0.00375461910917634
2,2048,0.9,4096,0.00375461910917634
3,2048,0.9,4096,0.00375461910917634
4,2048,0.9,4096,0.00375461910917634
5,2048,0.9,4096,0.00375461910917634
1,32,0.7,2048,0.00375017781290619
2,32,0.7,2048,0.00375017781290619
3,32,0.7,2048,0.00375017781290619
4,32,0.7,2048,0.00375017781290619
5,32,0.7,2048,0.00375017781290619
1,64,0.7,0.125,0.00371394301575877
2,64,0.7,0.125,0.00371394301575877
3,64,0.7,0.125,0.00371394301575877
4,64,0.7,0.125,0.00371394301575877
5,64,0.7,0.125,0.00371394301575877
1,16,0.5,16,0.00361036360997663
2,16,0.5,16,0.00361036360997663
3,16,0.5,16,0.00361036360997663
4,16,0.5,16,0.00361036360997663
5,16,0.5,16,0.00361036360997663
1,512,0.8,0.25,0.0033209000031315
2,512,0.8,0.25,0.0033209000031315
3,512,0.8,0.25,0.0033209000031315
4,512,0.8,0.25,0.0033209000031315
5,512,0.8,0.25,0.0033209000031315
1,0.0625,0.1,512,0.00325888639582233
2,0.0625,0.1,512,0.00325888639582233
3,0.0625,0.1,512,0.00325888639582233
4,0.0625,0.1,512,0.00325888639582233
5,0.0625,0.1,512,0.00325888639582233
1,2,0.1,1,0.00322105804322112
2,2,0.1,1,0.00322105804322112
3,2,0.1,1,0.00322105804322112
4,2,0.1,1,0.00322105804322112
5,2,0.1,1,0.00322105804322112
1,0.125,0.6,1,0.00317633868964767
2,0.125,0.6,1,0.00317633868964767
3,0.125,0.6,1,0.00317633868964767
4,0.125,0.6,1,0.00317633868964767
5,0.125,0.6,1,0.00317633868964767
1,0.0625,0.1,0.5,0.00304887337371694
2,0.0625,0.1,0.5,0.00304887337371694
3,0.0625,0.1,0.5,0.00304887337371694
4,0.0625,0.1,0.5,0.00304887337371694
5,0.0625,0.1,0.5,0.00304887337371694
1,16,0.6,2048,0.00290320081847008
2,16,0.6,2048,0.00290320081847008
3,16,0.6,2048,0.00290320081847008
4,16,0.6,2048,0.00290320081847008
5,16,0.6,2048,0.00290320081847008
1,16,0.4,2048,0.00289795780581757
2,16,0.4,2048,0.00289795780581757
3,16,0.4,2048,0.00289795780581757
4,16,0.4,2048,0.00289795780581757
5,16,0.4,2048,0.00289795780581757
1,16,0.9,2048,0.00289121111554575
2,16,0.9,2048,0.00289121111554575
3,16,0.9,2048,0.00289121111554575
4,16,0.9,2048,0.00289121111554575
5,16,0.9,2048,0.00289121111554575
1,16,0.3,2048,0.0028885313517691
2,16,0.3,2048,0.0028885313517691
3,16,0.3,2048,0.0028885313517691
4,16,0.3,2048,0.0028885313517691
5,16,0.3,2048,0.0028885313517691
1,16,0.5,2048,0.0028761562566942
2,16,0.5,2048,0.0028761562566942
3,16,0.5,2048,0.0028761562566942
4,16,0.5,2048,0.0028761562566942
5,16,0.5,2048,0.0028761562566942
1,16,0.8,2048,0.00287280428337937
2,16,0.8,2048,0.00287280428337937
3,16,0.8,2048,0.00287280428337937
4,16,0.8,2048,0.00287280428337937
5,16,0.8,2048,0.00287280428337937
1,16,0.7,2048,0.00287144733796556
2,16,0.7,2048,0.00287144733796556
3,16,0.7,2048,0.00287144733796556
4,16,0.7,2048,0.00287144733796556
5,16,0.7,2048,0.00287144733796556
1,4096,0.4,128,0.00286149782020161
2,4096,0.4,128,0.00286149782020161
3,4096,0.4,128,0.00286149782020161
4,4096,0.4,128,0.00286149782020161
5,4096,0.4,128,0.00286149782020161
1,0.125,0.1,1,0.00277505480306764
2,0.125,0.1,1,0.00277505480306764
3,0.125,0.1,1,0.00277505480306764
4,0.125,0.1,1,0.00277505480306764
5,0.125,0.1,1,0.00277505480306764
1,32,0.9,32,0.00264653752259566
2,32,0.9,32,0.00264653752259566
3,32,0.9,32,0.00264653752259566
4,32,0.9,32,0.00264653752259566
5,32,0.9,32,0.00264653752259566
1,32,0.9,16,0.00255344786887597
2,32,0.9,16,0.00255344786887597
3,32,0.9,16,0.00255344786887597
4,32,0.9,16,0.00255344786887597
5,32,0.9,16,0.00255344786887597
1,64,0.5,64,0.00245400081564531
2,64,0.5,64,0.00245400081564531
3,64,0.5,64,0.00245400081564531
4,64,0.5,64,0.00245400081564531
5,64,0.5,64,0.00245400081564531
1,16,0.9,32,0.00241779483498002
2,16,0.9,32,0.00241779483498002
3,16,0.9,32,0.00241779483498002
4,16,0.9,32,0.00241779483498002
5,16,0.9,32,0.00241779483498002
1,2048,0.2,64,0.00233166976464881
2,2048,0.2,64,0.00233166976464881
3,2048,0.2,64,0.00233166976464881
4,2048,0.2,64,0.00233166976464881
